,Dec
5972,10.323947482945142
5973,10.019344155898171
5974,9.48013185309147
5975,9.502388606833492
5976,9.150851959931162
5977,8.728819130809457
5978,8.279933737809298
5979,8.017509243704314
5980,8.237831404701032
5981,8.346566169391938
5982,8.30893957722297
5983,8.482745404610931
5984,8.56281397280634
5985,8.598521307316743
5986,8.544665296963156
5987,8.152027413410254
5988,7.24681504616835
5989,6.418746599910369
5990,5.415770623144135
5991,4.376308462821141
5992,3.6752062083146093
5993,3.252494134856549
5994,3.4343335449784953
5995,4.452158549058749
5996,5.815573280608342
5997,6.780071434538663
5998,8.277479068990976
5999,8.252093549954084
6000,8.162782057495487
6001,7.867418659164982
6002,7.428888210726236
6003,6.897358702752657
6004,6.282407623026512
6005,5.729239970743225
6006,5.393078486252001
6007,4.655446239796042
6008,4.28907593377094
6009,4.466272713296833
6010,3.356125356401001
6011,3.3814050036375694
6012,3.199474960106642
6013,2.8591825580586376
6014,3.1998673322083198
6015,4.036501156251332
6016,4.787597765576066
6017,5.422874025438068
6018,6.247471911280663
6019,7.26524262284899
6020,7.844791942806289
6021,9.086871402558756
6022,9.405117234118704
6023,9.765404273096118
6024,10.429179418800635
6025,11.909867103165395
6026,13.022064267166675
6027,12.930209622207482
6028,13.653941883653829
6029,14.432489884522823
6030,14.096038487474063
6031,12.779535169816613
6032,11.566878683015752
6033,10.591697191915355
6034,10.964005003352282
6035,10.504044582487348
6036,7.75670209333028
6037,8.879613148098233
6038,9.702204880917675
6039,10.699124269377156
6040,11.558660212704053
6041,12.167874984141005
6042,12.764210709334131
6043,12.945873328294784
6044,12.607124003463047
6045,11.980084220194673
6046,7.02026979566141
6047,6.485229424915466
6048,7.185880533765728
6049,9.960464413521462
6050,12.215309309162283
6051,13.12287009413541
6052,13.57461049185935
6053,13.196427748185425
6054,12.692419839156944
6055,12.872266167735106
6056,12.836026538163894
6057,12.423373900334498
6058,10.757625990838447
6059,10.51743109308067
6060,9.27409171423113
6061,9.298041346489283
6062,9.678395064829887
6063,9.794269783826193
6064,9.7897299774614
6065,9.737167497579136
6066,9.96637995111743
6067,9.839474219225307
6068,9.507332190929885
6069,9.79692865620351
6070,10.131158596225307
6071,9.95893999442191
6072,9.806469441699965
6073,9.800486636867312
6074,9.342168269114845
6075,8.654126649927644
6076,8.28510183137009
6077,8.033718681366404
6078,8.212142714618608
6079,8.536512781475054
6080,8.852276697914114
6081,8.983012433712359
6082,8.629231952801065
6083,8.064677686980518
6084,7.895901748864907
6085,7.762728857880385
6086,7.522358009609039
6087,7.252774419320519
6088,7.019966317063639
6089,6.937555993184082
6090,6.789189207296908
6091,6.670406748985963
6092,6.405613339227568
6093,6.012838416410859
6094,5.524424506567689
6095,5.284608538692898
6096,4.861404667658322
6097,4.385401810459429
6098,4.562008781382674
6099,5.507439385734442
6100,5.897207629177908
6101,5.9717630959300765
6102,6.36604223143787
6103,8.285729646408525
6104,9.31914701500531
6105,9.36427790080716
6106,9.258909018834753
6107,8.746933747731388
6108,8.175080595062774
6109,8.03569837565042
6110,7.909417168627874
6111,8.006048944375184
6112,7.888143361258676
6113,7.867644067914115
6114,7.702705809557851
6115,7.264778102317736
6116,6.368072001535883
6117,6.2053122219444505
6118,7.465109111094081
6119,7.747475594933022
6120,8.399408829509936
6121,8.732797385243993
6122,9.103060175765872
6123,11.087789025385787
6124,11.327922227625276
6125,11.670302440418487
6126,11.849632705665337
6127,11.865553391349618
6128,11.932421169466366
6129,11.697877547191418
6130,11.067163353385428
6131,10.148623881269778
6132,9.158312949743557
6133,8.742030162539416
6134,8.8137625845686
6135,8.912072122107102
6136,8.577418014955652
6137,8.211567466097845
6138,7.819013989162186
6139,7.354745928079875
6140,7.246590518790815
6141,7.086464142714916
6142,5.9700400992937395
6143,5.917026170468209
6144,5.940392149981588
6145,6.059891439768038
6146,5.820655053288107
6147,5.911142539912159
6148,5.99052113914709
6149,5.832702809239193
6150,5.352589833948912
6151,4.970905206797705
6152,4.963404460202773
6153,4.897599291797024
6154,4.775133607822733
6155,4.579165999167699
6156,4.432875918975385
6157,4.249641223914489
6158,4.041891281619673
6159,3.9918599765085636
6160,4.363823773141871
6161,4.540980236624348
6162,4.734325186870725
6163,5.05955981144455
6164,5.4507518145925555
6165,5.7353492547471525
6166,5.447275264502024
6167,5.702383974754475
6168,6.0881052389293275
6169,6.2140524343579395
6170,6.274418915089551
6171,6.7211030774883875
6172,7.332170979144239
6173,7.85045445035863
6174,8.268018162453679
6175,8.415421105044533
6176,8.568720911278447
6177,8.467653446980952
6178,9.689315248674028
6179,9.589258862945414
6180,9.580972209143708
6181,10.035195607273021
6182,11.520166104274077
6183,12.642545323578718
6184,13.203281867212494
6185,13.749927369652138
6186,13.788708802109122
6187,14.143265024863245
6188,14.821729480577973
6189,15.557462744967832
6190,14.500570029871266
6191,14.377993950254304
6192,14.465142914856692
6193,13.9866486456368
6194,12.483061017004434
6195,11.161327340781309
6196,10.207895875407278
6197,8.371825435241641
6198,7.915779312452616
6199,7.016277505760421
6200,6.201845935169781
6201,6.420717289573601
6202,4.65672197731443
6203,4.501735001940267
6204,4.501066062064587
6205,5.555178330849478
6206,6.917395379957707
6207,7.93550921205912
6208,8.629647432691261
6209,8.889154152846839
6210,9.246924347707424
6211,9.252404750130198
6212,8.796121429320612
6213,8.6959145551613
6214,8.359228884911436
6215,8.075539111315878
6216,7.823983813138281
6217,7.154718241213419
6218,5.889439331126357
6219,5.2352564665491395
6220,4.7418766320725725
6221,4.062343390103835
6222,3.3086881175239613
6223,2.8831384463513694
6224,2.731395765982562
6225,2.798463027443101
6226,3.70639808301132
6227,3.6269825353354594
6228,3.663549949948522
6229,3.71811404360549
6230,3.3509664229563385
6231,2.9955321038270557
6232,2.161060894431335
6233,1.8998977022919885
6234,3.208749121952715
6235,4.444480817608342
6236,5.065385288922801
6237,6.284009201257072
6238,8.019586680229287
6239,7.308896019233845
6240,6.509179171048405
6241,5.832007743896182
6242,5.676031375552883
6243,6.049118830299483
6244,6.710603349772591
6245,7.193394721156129
6246,7.089561607380504
6247,7.351889238978493
6248,8.661883622476887
6249,9.588241274179186
6250,9.406589202657718
6251,8.588469863116503
6252,8.43804887297905
6253,8.865423812550924
6254,9.352987619060988
6255,10.136535885832473
6256,11.187436144896957
6257,11.779022318693444
6258,11.767557992494458
6259,11.841141089823726
6260,11.841195089509231
6261,11.906488284625455
6262,11.225794404450065
6263,11.269554540006558
6264,11.254775335460943
6265,10.796534514965407
6266,10.453095089684679
6267,10.227088205247863
6268,10.495729175861545
6269,11.09605967081968
6270,11.549741907331978
6271,11.952317553945244
6272,12.234936033348125
6273,12.426958335736462
6274,11.238676811601236
6275,11.167032216987899
6276,10.655449795393208
6277,10.639008325266989
6278,10.689398188619869
6279,10.69735206659975
6280,10.679449436011357
6281,10.375433368266423
6282,10.054168807085885
6283,10.080020202766635
6284,10.189025323063397
6285,9.899252728764703
6286,8.890911885139872
6287,8.21971330580087
6288,7.982499912082497
6289,7.667662236659226
6290,6.859732943490988
6291,6.1653342092287025
6292,5.699689430782778
6293,5.482185573017246
6294,5.392518686543178
6295,5.1185519543906395
6296,4.7262439778912455
6297,4.434236596524338
6298,4.2062331103989195
6299,4.168311268738107
6300,4.314584662555862
6301,4.272693935332239
6302,4.607496045725687
6303,4.808033046610422
6304,4.959896829316826
6305,4.859725591702543
6306,4.6998730540763525
6307,4.519224989767693
6308,4.066982169481288
6309,3.619855461329713
6310,3.747241219008348
6311,3.2746731001800207
6312,2.975179652148486
6313,2.880429388153635
6314,2.764561928640503
6315,2.837394414969291
6316,2.9832830826890935
6317,3.4179780285523713
6318,3.996872154726003
6319,4.583603504835428
6320,5.019560762381822
6321,5.180816022302698
6322,6.001166993930637
6323,6.421028920317601
6324,6.658052197306677
6325,6.902796279454192
6326,7.198748365476054
6327,7.603453161785704
6328,8.009516365655417
6329,8.128183800154282
6330,8.236394951827553
6331,8.370234498805083
6332,8.684101820433373
6333,8.697441350364826
6334,8.930704756196219
6335,8.221940067323262
6336,7.299704421829001
6337,6.624871960828975
6338,6.304886758424796
6339,6.591361001695313
6340,7.250970966128377
6341,7.980174456090386
6342,8.952830834697806
6343,9.962506960830158
6344,10.827280825196278
6345,11.123766078710775
6346,10.410801452466902
6347,9.857266129400836
6348,10.254644888564494
6349,10.781950618465133
6350,11.124035988831455
6351,10.902622394259533
6352,10.414215482377118
6353,10.526718617951813
6354,10.980501774762846
6355,11.227665600493989
6356,11.59559428448516
6357,11.725228566788669
6358,9.952669389591364
6359,9.897378047925681
6360,9.722804433933408
6361,9.330067720992467
6362,8.943497710884609
6363,8.510802837591422
6364,8.065311118989365
6365,7.716096572057967
6366,7.4710655535488835
6367,7.0983116539006
6368,6.912422678368245
6369,7.0204618803227845
6370,7.2864705171026785
6371,6.571677500962022
6372,6.106844001946622
6373,6.716603082886193
6374,7.141032902879634
6375,6.861444588319589
6376,6.15307883209615
6377,5.288020446728123
6378,4.28558789946606
6379,3.493282834788446
6380,3.7145151741206255
6381,2.8204615128911823
6382,3.433285980131515
6383,3.4887620674598483
6384,3.622955970801631
6385,4.188367151205197
6386,5.1142258154484725
6387,6.071151242855213
6388,6.975351419631509
6389,7.830518668306624
6390,8.715685552031214
6391,9.206213488616909
6392,9.156764210075497
6393,8.788000017139375
6394,9.240179462550365
6395,9.710129035917033
6396,10.279904191856351
6397,10.640396357319524
6398,10.780284708169575
6399,10.839811982777091
6400,10.900456012265701
6401,10.854410644249647
6402,11.233209736670192
6403,12.07580030067191
6404,12.172638854086076
6405,11.763253427475044
6406,10.6970111694894
6407,10.81682676823059
6408,11.929626345127094
6409,13.176486713665595
6410,14.180795508320344
6411,14.675061952857465
6412,14.359052813497224
6413,13.232691522688176
6414,12.771485978139406
6415,10.646660219338477
6416,7.578597598644382
6417,6.056465587726935
6418,8.60352867619259
6419,9.626820310829745
6420,8.203919314417314
6421,7.260783538455797
6422,7.287777993161228
6423,6.705485912626913
6424,5.97912809862949
6425,5.270744508323276
6426,5.315035132420962
6427,6.687195864638484
6428,8.475393414628645
6429,10.322746738557747
6430,11.554680703473158
6431,10.370723429724313
6432,8.848818466683033
6433,7.476531048861739
6434,6.859488191387304
6435,7.230133240713947
6436,7.146447168552141
6437,8.12220979608643
6438,9.213498000653631
6439,7.774541093797377
6440,7.141886181075742
6441,7.358945968373086
6442,7.591245448758815
6443,7.270930701686145
6444,6.802816900568587
6445,6.490671347059577
6446,7.258214708046016
6447,8.363365645079373
6448,9.32335864371718
6449,10.508772041680192
6450,11.605077114748008
6451,12.960680956735064
6452,14.192176125630725
6453,14.854252122475444
6454,13.86053434266334
6455,13.868034899366647
6456,13.761193012840618
6457,12.848829966059435
6458,12.285031219716664
6459,12.209643792757568
6460,12.316651865235542
6461,12.448649612990836
6462,11.735414735695352
6463,10.822571015983357
6464,9.956960516486703
6465,9.318531389281981
6466,9.010108266402403
6467,8.729389568405168
6468,8.412992720375275
6469,9.074579920584062
6470,9.502421435879862
6471,9.93241753138107
6472,10.635389274412905
6473,11.019792672744972
6474,10.87689702645112
6475,10.773528513490046
6476,11.021256354005276
6477,11.272599714245393
6478,10.095490782159136
6479,9.423655141769428
6480,8.84938300230216
6481,9.069491308830692
6482,8.833448364272499
6483,8.231081256400879
6484,7.411021917795444
6485,6.518071738468701
6486,5.607065040841691
6487,4.820965048817747
6488,4.358966086986327
6489,4.192400442955724
6490,3.390594875404303
6491,3.3543588913207634
6492,3.52659446086685
6493,3.9735593861649705
6494,3.807810290770333
6495,3.7405400755026594
6496,4.360726251180653
6497,4.946163833475897
6498,5.202720311763393
6499,5.553249246796705
6500,6.216212047425612
6501,6.869270174624307
6502,7.682183700077466
6503,7.301453615404028
6504,6.969062888929449
6505,6.874642653828732
6506,6.893139469078041
6507,7.164356187994073
6508,8.127140070198868
6509,9.058203787665251
6510,9.986103662389512
6511,10.24572482460724
6512,10.349451983064567
6513,10.049285335600215
6514,9.060512723655929
6515,9.380456448087045
6516,9.750761253970445
6517,10.206239883993437
6518,10.33530628476377
6519,10.828425460846681
6520,11.30709872053622
6521,11.867010011175259
6522,11.936608225086278
6523,12.342172199035852
6524,12.677618729631318
6525,12.8164414583503
6526,11.100606553437428
6527,10.791443460654735
6528,11.367980865429077
6529,11.463627209040386
6530,11.146809252412453
6531,11.562198577802839
6532,11.881482651936608
6533,11.977199247007983
6534,12.078326152281033
6535,12.426975042252096
6536,13.045678201341133
6537,13.690293744177376
6538,12.491865807631116
6539,12.990336588516314
6540,13.28281775951863
6541,13.806901138648971
6542,14.207216654930763
6543,14.106111780270346
6544,13.682167501068937
6545,13.24150248196659
6546,12.975997959509632
6547,13.111747407078148
6548,13.271967326912922
6549,13.076558418436653
6550,12.027844662617985
6551,11.859045123833159
6552,11.427463234075606
6553,11.091336288546255
6554,10.23114615404801
6555,9.562960095322538
6556,8.939772493553209
6557,8.290224995968476
6558,7.744384252328477
6559,7.415954559700626
6560,7.4812403411619535
6561,7.905427925902943
6562,8.427409197117585
6563,8.58529514858889
6564,7.858439747778796
6565,7.556062083071618
6566,7.213224273036898
6567,7.050724733481109
6568,6.788319542352844
6569,6.549850086136655
6570,6.620624236296574
6571,6.623008389548284
6572,6.4209886366675315
6573,6.247354323009022
6574,5.774415908884313
6575,5.190930247803127
6576,4.814925782251951
6577,4.3240953664531805
6578,3.1556493464365363
6579,2.967428111927169
6580,3.2154454663253413
6581,3.4534982837885266
6582,3.640516162580895
6583,4.079490884560532
6584,4.765551276778883
6585,5.687940037978502
6586,5.680738047733517
6587,6.50828683549828
6588,7.585264086499393
6589,8.366371928824442
6590,8.781233333975115
6591,9.094681123976745
6592,9.344093900730892
6593,9.370833922670569
6594,9.278078576806612
6595,8.948391604382168
6596,8.59573530928513
6597,8.385159193678149
6598,8.688819220722731
6599,7.9706442307247025
6600,7.359853669901459
6601,6.962807723606248
6602,6.335672151709791
6603,5.445572108470756
6604,4.55490008037946
6605,3.853136113382131
6606,3.038314383971756
6607,2.3570884565115464
6608,0.9690883948334335
6609,0.5033885690082298
6610,0.8501506196333306
6611,1.5221192215129917
6612,2.1216272559135065
6613,2.482491965138581
6614,3.179127253455967
6615,3.386421076637051
6616,3.786469600086169
6617,4.074015405812996
6618,4.3133283945798055
6619,4.743374608513027
6620,5.720274492105247
6621,6.42302643296539
6622,7.3169028186085825
6623,6.74196529595819
6624,6.924958080890651
6625,7.6069517010764365
6626,7.036210220011222
6627,6.099697081119268
6628,5.968609481488376
6629,6.290370097023597
6630,6.67658298552874
6631,7.338432199773774
6632,7.531937430907323
6633,7.336685385161974
6634,6.362958338825666
6635,7.028439332197464
6636,7.289410032017377
6637,7.846736005794145
6638,8.529267778356017
6639,8.917084576388904
6640,9.564544334093142
6641,9.865401838641
6642,10.466280199311653
6643,10.883884440525854
6644,11.075894271386622
6645,10.825291830764685
6646,8.022623736185755
6647,8.655818638954342
6648,8.432005671414274
6649,7.802294424892298
6650,7.3669198044193775
6651,7.875786234074658
6652,8.720425606484334
6653,9.490300428770881
6654,10.317277901883271
6655,10.96373568707504
6656,11.54078818521808
6657,12.25385115845577
6658,10.27277948052978
6659,10.762568667144876
6660,10.968565404782327
6661,11.548918192439809
6662,11.489756844135343
6663,11.110644046730673
6664,10.637526704546245
6665,10.221478304441037
6666,9.665171167381065
6667,9.110687114376944
6668,8.262117362751097
6669,7.520025190097507
6670,6.3863870738710915
6671,5.699535335626862
6672,5.785709839284173
6673,5.85307276002659
6674,5.504853353992853
6675,5.664855618184252
6676,6.234997046037601
6677,6.925799614239158
6678,7.710799799908626
6679,8.531310836171864
6680,9.656009772370698
6681,10.939895788297516
6682,10.33040648234212
6683,10.879762773937825
6684,11.34801093832925
6685,11.743817009340162
6686,12.076462778543862
6687,13.027934736055846
6688,13.9036460566779
6689,14.123380611025107
6690,14.068072417517257
6691,14.112410115558442
6692,13.967950815637957
6693,13.5788757343756
6694,10.287102129252572
6695,9.345804605162687
6696,9.323637994266894
6697,8.713475674893093
6698,8.048032655166539
6699,7.634431712015419
6700,7.321481325563109
6701,7.1701522460273805
6702,7.202782915402834
6703,7.393316290242559
6704,7.330885466336057
6705,7.053262966441498
6706,6.34065184945185
6707,5.98338497341141
6708,5.508926802441804
6709,5.140809268758085
6710,4.791082848923067
6711,4.572695750150134
6712,4.367599892564662
6713,3.887549618590741
6714,3.3427954648540945
6715,3.2981086106933355
6716,3.528262020475326
6717,3.725859891565866
6718,4.973000978028902
6719,5.261088956794201
6720,5.060139019045589
6721,4.755316186120073
6722,4.233983659562588
6723,3.7158310699911645
6724,3.7643398261586185
6725,4.0553316298510245
6726,3.9044511650141804
6727,3.383222333717424
6728,3.7964629997374995
6729,4.292553665936601
6730,4.567164212211766
6731,4.36959648469176
6732,4.206014543228191
6733,4.318469445281798
6734,4.068301973569598
6735,3.6817417926754845
6736,3.4927514657898815
6737,3.8116511310527814
6738,4.487481908236961
6739,6.1594762343448375
6740,8.135882897608461
6741,8.875673964847646
6742,8.790994127144542
6743,6.805540944483918
6744,5.628240751584418
6745,5.314597069322318
6746,5.409133537509805
6747,6.441655937618852
6748,7.70579690921999
6749,8.680846100731424
6750,9.589926495963931
6751,10.443143826921713
6752,11.218166001686347
6753,12.00449640904598
6754,12.155408819021806
6755,13.2270174085267
6756,14.346360237424813
6757,14.471145538508464
6758,14.1355454291506
6759,13.3554436330522
6760,12.430848301625526
6761,11.806818842728962
6762,11.050929258670957
6763,10.240290495242986
6764,9.32099153297342
6765,8.442574971498658
6766,7.917363116849264
6767,6.938686831549295
6768,6.026229481612193
6769,5.2394333654546275
6770,4.098902315840424
6771,3.2069012867307807
6772,2.6411383224070697
6773,2.4912470968944054
6774,2.3936831293179113
6775,2.0146247111056983
6776,2.0749884012447324
6777,2.5238189301275877
6778,3.2792636195390297
6779,4.5405697897172805
6780,5.835521370456654
6781,6.823139007137498
6782,7.404520912511737
6783,7.893543111846658
6784,8.749406736093528
6785,10.381794944724495
6786,12.084077195717903
6787,12.278328711549472
6788,14.105699354740873
6789,17.70359035921502
6790,15.599774033118907
6791,16.196434679382527
6792,16.72339258794752
6793,16.06303608298132
6794,16.89184648646366
6795,16.81575541858988
6796,15.872937451383347
6797,15.508707360830329
6798,14.760527774310072
6799,13.280082999051615
6800,12.326566395172007
6801,11.91434145536981
6802,10.134737272579908
6803,10.602803853216827
6804,10.484729753615142
6805,11.10285758757264
6806,11.598251332504175
6807,11.947841636734124
6808,12.50426018515999
6809,12.697944235018369
6810,12.941955602933573
6811,14.097010536620752
6812,14.202142335858762
6813,14.905089175389564
6814,12.827096603556388
6815,13.5700801534079
6816,13.23272155330782
6817,12.119618974192457
6818,11.172502889095208
6819,10.394558311940045
6820,9.737380264744672
6821,9.296875225962246
6822,9.093160711432597
6823,9.277495101754718
6824,9.721830587244948
6825,10.034650005276076
6826,9.742447869080227
6827,9.491228760596066
6828,9.113075738219079
6829,8.897568214848013
6830,8.56094592993778
6831,8.424708264506696
6832,8.281869506053397
6833,8.14679162140783
6834,7.631074956845902
6835,6.936252263449619
6836,6.411352055760158
6837,6.303532422840562
6838,6.429804578734962
6839,6.074728474640566
6840,5.688492252885493
6841,5.104911810408437
6842,4.463265446672101
6843,4.164320955096877
6844,4.238550441474261
6845,4.480616413149954
6846,4.656567495082396
6847,4.675020772753931
6848,4.547295858176312
6849,4.415601023606079
6850,4.466029975796242
6851,4.119678617516481
6852,3.7647622906340543
6853,3.515213040527147
6854,3.086410865818799
6855,2.5044328337956303
6856,2.1144584125363326
6857,1.8998305076586801
6858,1.6947140937682363
6859,2.1103371896170935
6860,2.0970916222449976
6861,0.8826905859059533
6862,2.1128224159353035
6863,2.432720248923261
6864,2.1040163137205017
6865,1.9786443732689567
6866,1.7976899483047941
6867,1.3939583194806318
6868,1.3848092774241552
6869,1.3452553258254043
6870,1.7296437071572428
6871,1.873340218248357
6872,2.2191093787135197
6873,2.0964668145398293
6874,2.0838026065922555
6875,1.4167096609728929
6876,1.853111227652837
6877,1.9112777522738909
6878,2.1034011921624183
6879,1.9930964052779905
6880,1.921201861468236
6881,2.2398307730013056
6882,1.981859674996597
6883,1.905901076939387
6884,1.7044689747546962
6885,1.8427532824260437
6886,2.587872226314347
6887,2.82830711367679
6888,3.8931770266837007
6889,4.576181276188225
6890,4.971143689040898
6891,5.610605650684356
6892,6.242316374698226
6893,6.269399347118812
6894,6.042380494714567
6895,5.715852756316146
6896,5.188495263238451
6897,5.030799602789859
6898,4.496253167079634
6899,5.368271793050485
6900,6.0553140506614325
6901,6.372069919436091
6902,6.437856928875656
6903,7.272350855812459
6904,7.573829272860414
6905,7.990729436795285
6906,8.739413573465667
6907,9.996860676622907
6908,11.046499205412166
6909,11.984953513461221
6910,10.641184838586561
6911,10.561373276209816
6912,10.57777389075995
6913,10.457389349972159
6914,9.875277854895153
6915,9.11865365798071
6916,8.254020840574018
6917,7.24909532314072
6918,6.521702758126523
6919,6.9956305461649135
6920,7.331378659506829
6921,7.356921443571294
6922,6.744319666702894
6923,7.577572417607182
6924,7.6177108263071736
6925,6.610264302435478
6926,6.069760700832046
6927,4.569772473663687
6928,1.6301952549043344
6929,3.2917543479049987
6930,7.15011557309726
6931,10.653353695894225
6932,13.290679442510964
6933,14.349047841569064
6934,14.17030212211479
6935,12.579505897906822
6936,11.499259848844373
6937,11.3516490286984
6938,10.825557222873678
6939,10.347249847156542
6940,9.954580721874509
6941,10.05878166822011
6942,9.866334655448181
6943,9.069544440813733
6944,8.254734582054358
6945,7.442157293309882
6946,5.469341205967607
6947,4.164753707400428
6948,3.1437203114071743
6949,3.040013654649257
6950,3.131100129276493
6951,3.4176314837969537
6952,4.425316028692925
6953,6.431790837193727
6954,8.554190745389393
6955,9.660382492998139
6956,9.621498391783057
6957,9.443884050920952
6958,9.385502953972765
6959,8.902366068935532
6960,8.800932145673407
6961,8.8093778216226
6962,8.880563944063304
6963,9.107030501398178
6964,8.846806117732685
6965,8.171693350633205
6966,7.683552832746996
6967,7.331608365414218
6968,7.2741010789460745
6969,7.619086439022777
6970,7.675360016751596
6971,7.93494177240779
6972,7.834422158386472
6973,7.761419045136267
6974,7.708066519228313
6975,7.3995362182846875
6976,7.37196129766045
6977,7.293831374214197
6978,7.5896455394529685
6979,7.976715230032323
6980,6.8081199346639485
6981,6.211794992744534
6982,5.0162397549410915
6983,4.545857907418723
6984,4.08568811177752
6985,4.245175455565881
6986,3.9231574455483083
6987,3.066446274656689
6988,1.772005465474738
6989,1.6292023958443334
6990,1.8030796315796995
6991,1.7094822784642922
6992,1.3607011139738905
6993,1.3746134702100672
6994,3.92309728526955
6995,5.464210787914002
6996,6.194294813292916
6997,6.842140099253025
6998,7.624972471764256
6999,7.7319490955518395
7000,7.539331922939189
7001,7.472505068688726
7002,8.017977842046248
7003,8.297947248554173
7004,9.308761472944852
7005,9.973462184725594
7006,10.738292488423237
7007,10.793611630425518
7008,11.201837461197186
7009,11.236177106658785
7010,11.293194598080468
7011,11.650750222771542
7012,11.622463041066554
7013,11.322429298706833
7014,11.084057778953254
7015,10.768907120481515
7016,10.655167716479067
7017,10.261703167930564
7018,10.831617544100627
7019,9.85684814699973
7020,8.854640201754416
7021,8.122569752620445
7022,6.796774626652911
7023,6.476512933171606
7024,6.017390517450119
7025,5.2865876892778525
7026,5.657913234223404
7027,6.534694283182303
7028,7.557074364464018
7029,8.829900444402975
7030,10.184208470582417
7031,10.65145115509098
7032,11.020917541595491
7033,10.938332385208414
7034,10.732681781050081
7035,11.07103547790312
7036,11.045504972626098
7037,10.390221183971725
7038,9.85937311001599
7039,9.306138711087668
7040,8.60224382329359
7041,8.758487917299748
7042,8.868099787654943
7043,9.200242500419723
7044,8.865842871747825
7045,8.581909588197275
7046,8.821920180721392
7047,9.22013733167259
7048,10.038588993513384
7049,10.90226540372973
7050,11.795839168585587
7051,12.322891875238195
7052,12.530998924410344
7053,12.200086612421172
7054,11.179488139080197
7055,11.239824787544633
7056,11.195335269535523
7057,10.862062136331062
7058,10.273784352918895
7059,9.483792125386696
7060,9.5113931745959
7061,10.242010558479416
7062,10.875795938836344
7063,11.134819605619562
7064,11.20726625612101
7065,11.642372499174861
7066,9.88772557249865
7067,10.940432895306047
7068,11.414007872053144
7069,11.637198427659733
7070,11.63190239756829
7071,11.46347731907109
7072,11.246908442871334
7073,10.954618159146456
7074,10.82635046895512
7075,10.94920864317553
7076,10.986487858906898
7077,10.851068613752558
7078,10.177943897496347
7079,10.093277587253263
7080,9.851274804365174
7081,9.635403940024302
7082,9.449518081508863
7083,9.236982088084574
7084,8.830189668749561
7085,8.467345889505138
7086,8.463784456928904
7087,8.91153404210056
7088,9.55179023409373
7089,10.28051139304411
7090,9.920763855801013
7091,9.447415400032867
7092,9.732743174340367
7093,9.913003368340286
7094,9.91939259024122
7095,11.06505877075216
7096,12.192990818706514
7097,12.854327648366448
7098,13.4825165013548
7099,13.779675513230282
7100,13.93222286449732
7101,13.694444284457958
7102,12.117913389313637
7103,11.717585056197025
7104,11.432256458666584
7105,10.893238634171613
7106,10.465175931008712
7107,10.606791401610204
7108,11.390332247626596
7109,12.406366536608449
7110,12.8651257140544
7111,13.257378758738422
7112,13.581026020033569
7113,14.157752734612528
7114,13.046852017713379
7115,13.579696144299351
7116,13.987798904399414
7117,14.336119430893019
7118,14.368954312874534
7119,14.50435374105329
7120,14.477072572271714
7121,14.285611605504274
7122,14.248227357536424
7123,14.124552926446572
7124,13.838734042906497
7125,13.49835951059583
7126,11.112647178629095
7127,12.004306523146203
7128,12.615427230511264
7129,12.775579084274636
7130,12.900291479749646
7131,12.924450078900874
7132,12.84796808370997
7133,12.59636504338167
7134,12.204402374041694
7135,12.314781551181767
7136,12.45961941460906
7137,12.892254668600899
7138,12.007100862405093
7139,12.475472676561298
7140,12.505920947432198
7141,12.67537462940716
7142,13.0940959453635
7143,13.376824112636047
7144,13.53144438680258
7145,13.53250670287163
7146,13.547719569608805
7147,13.525570871771025
7148,13.307544974436226
7149,12.865062199567472
7150,12.392198273266068
7151,12.585582555085558
7152,12.936378318632697
7153,13.120025528175864
7154,13.14201618596665
7155,12.995598298527188
7156,13.741474955166973
7157,13.252594791833685
7158,12.849718116603778
7159,12.676580193652924
7160,12.844769378659494
7161,12.852170365052084
7162,11.27326851042124
7163,11.230096092384674
7164,11.576365519193686
7165,11.9736255392536
7166,12.46193328579479
7167,12.878699433497909
7168,12.96038344795385
7169,12.60897329948253
7170,12.139076314820695
7171,11.712860061329362
7172,11.32984423450634
7173,10.811202768781637
7174,9.813920697710554
7175,8.850783119571414
7176,7.868203120511839
7177,6.678293046354151
7178,5.565802462387476
7179,4.727829591583622
7180,4.470198899051548
7181,4.493665393363969
7182,4.6725256365944245
7183,4.8344629509221875
7184,5.174277480056965
7185,5.791040407014998
7186,6.438915560816696
7187,6.710004659010495
7188,6.874798318804181
7189,7.113039817651654
7190,7.47439163737474
7191,7.68037347517706
7192,7.842406617555748
7193,8.012004459877657
7194,8.626127999457294
7195,9.206632994547357
7196,9.62074697333005
7197,9.638845164686751
7198,8.664888714128082
7199,8.763251665732984
7200,8.611204691792349
7201,8.341679469720466
7202,8.127540147871951
7203,8.255562826160562
7204,8.344595913704616
7205,8.55517537349591
7206,9.212085468881304
7207,9.98291042527725
7208,10.500679624571346
7209,10.440742504213198
7210,9.550424195000954
7211,8.723434228274543
7212,8.587526259817183
7213,8.335547713190651
7214,8.589221741061683
7215,8.926441398090725
7216,8.680041081695096
7217,8.569967747224855
7218,8.631385721708833
7219,8.460593300284806
7220,8.886479911741567
7221,9.550140633839964
7222,10.133535288670405
7223,9.42892571283103
7224,8.781943385962032
7225,8.33273100435207
7226,8.420681075840191
7227,8.7537979716772
7228,8.652561592776445
7229,8.026801993065463
7230,6.959004381398789
7231,5.656785489273919
