,Oct
1298,3.2463927660947545
1299,3.304457023174618
1300,3.9517897646677222
1301,3.846955117813192
1302,3.189387862347984
1303,3.3598820938103744
1304,3.8221406458266776
1305,3.8310895622599332
1306,3.719348636788087
1307,5.322518206689383
1308,9.509858673906278
1309,13.71824813299942
1310,14.178384725982955
1311,14.889218965391374
1312,15.668444731906206
1313,15.646350766555996
1314,14.969964060836936
1315,14.030543418472995
1316,13.32417495709206
1317,12.772359381320335
1318,11.390385705328613
1319,11.194267569941228
1320,11.396781537295569
1321,11.253478830589016
1322,10.939927123317595
1323,10.573758375311451
1324,10.364799070956503
1325,10.434377527420445
1326,10.620071009412296
1327,10.723965117918716
1328,10.672483463984127
1329,10.47983058200425
1330,9.133462775871424
1331,9.135747193830657
1332,9.076725822987331
1333,8.975617554582595
1334,8.985390479698507
1335,9.025466870021967
1336,8.817060456716023
1337,8.838283967253226
