,May
6076,9.855691601532241
6077,10.677746597240501
6078,11.289638156735158
6079,11.757252007023427
6080,12.09874450403678
6081,12.411210038363354
6082,12.619032345161623
6083,13.724454671648955
6084,14.047679711942964
6085,13.77005494454246
6086,13.524808754834767
6087,12.7211447813095
6088,11.429557533635442
6089,10.462788366018431
6090,10.41366632242454
6091,10.618810148895971
6092,10.399809941389579
6093,10.369840609672945
6094,9.249310989288707
6095,9.440978795478085
6096,9.183450206375957
6097,9.316519977317784
6098,9.830485163307491
6099,10.279289954315464
6100,11.14403530740916
6101,12.204920908183535
6102,13.08955595961582
6103,13.69641522471377
6104,14.06371006724577
6105,14.37923480254462
6106,14.34338171373721
6107,14.211862325679244
6108,13.836419557467947
6109,13.120233981414055
6110,12.41852904202073
6111,11.169493336292309
6112,9.933539117950726
6113,8.744497993577996
6114,7.480107114830123
6115,6.657660251327826
6116,6.173323223645032
6117,5.080741104847193
6118,3.65746862843886
6119,3.037585478362566
6120,3.1702618184763285
6121,3.8114622786180576
6122,5.6929764556331595
6123,7.108177266802718
6124,7.49200159739078
6125,7.654374815900865
6126,8.238414195450256
6127,8.65409054808009
6128,8.640174100072056
6129,8.542672258173214
6130,6.856962976992198
6131,6.859476958620556
6132,7.14675937221594
6133,7.422879639791419
6134,7.6070534518607476
6135,7.369019165455953
6136,7.364079217312099
6137,7.9417997014815285
6138,8.23229155894191
6139,9.012158972281258
6140,9.443466794627613
6141,10.154740126029054
6142,10.697628159711067
6143,11.278644146211434
6144,11.704073919004935
6145,11.91310944411982
6146,12.881552792135674
6147,13.450424472681492
6148,13.6376099494577
6149,14.40968016687362
6150,15.034851918700847
6151,15.309154211319724
6152,15.1878989018382
6153,14.99622994915928
6154,12.81085259726732
6155,13.65223395929351
6156,14.478715072399606
6157,14.781298345457401
6158,14.737682690890242
6159,14.293232368649637
6160,13.798096195130132
6161,13.911361803933255
6162,13.944730362413038
6163,14.075826192564238
6164,14.11755916796514
6165,13.975248128415814
6166,12.964515606515876
6167,14.090125149358224
6168,15.032423436340046
6169,15.246643203369741
6170,14.39385271256376
6171,13.76825924748445
6172,13.517936302883239
6173,13.193634159213314
6174,13.148934672278553
6175,12.972609635233258
6176,12.928918980497958
6177,13.21066140503143
6178,13.323318900087697
6179,14.014577698553305
6180,14.39291849843121
6181,13.990662096318623
6182,13.450941218475796
6183,13.211909515537513
6184,13.281643251596492
6185,13.0475030935734
6186,12.896865100157788
6187,12.908314968375155
6188,12.905086514731458
6189,12.75153859000388
6190,12.021959377299199
6191,11.989653713486026
6192,11.97439435258443
6193,11.787180038919832
6194,11.54823724390161
6195,11.175276277240798
6196,10.72562353033963
6197,10.31663867458707
6198,10.306843716418168
6199,10.844577227652294
6200,11.471076176605836
6201,11.835285729256364
6202,11.020657497216968
6203,10.982492954273336
6204,11.030580373939694
6205,11.293076390874786
6206,11.561436638281256
6207,11.845001187366453
6208,11.881806732974574
6209,11.846382043405226
6210,11.825787699555056
6211,12.177474435991225
6212,12.545196005449968
6213,12.626620249146226
6214,10.898775758429842
6215,11.823008247639471
6216,11.958681042497565
6217,11.879432444035075
6218,11.842209670005273
6219,12.148420730441197
6220,11.977626635620272
6221,12.343814261414211
6222,12.517715610264773
6223,11.800199206443319
6224,11.626838577105643
6225,11.85227679115392
6226,11.00478914964488
6227,12.462771932183005
6228,13.090045519729262
6229,13.750346499573011
6230,13.390372765135842
6231,12.434084023397551
6232,11.368458376783188
6233,9.875014537875709
6234,8.635234061417261
6235,6.592570145297308
6236,5.383237900187805
6237,4.373876261042835
6238,5.069451541452348
6239,9.629907435741393
6240,11.573172607665342
6241,10.679266349011456
6242,9.341970403990295
6243,8.565232225378756
6244,7.847712289248964
6245,6.730043596804184
6246,5.252125530591021
6247,4.7331184464637
6248,3.83478244256243
6249,2.6975464216031835
6250,1.3470943957631272
6251,1.7504148649425315
6252,2.214870108061129
6253,1.2560886089809702
6254,1.123439152344297
6255,1.709669292511663
6256,1.6480228260630938
6257,1.6094351441619543
6258,1.7052622784262967
6259,1.721872211500446
6260,2.540993546204851
6261,3.687956670129557
6262,5.200466034903795
6263,4.999260382010189
6264,4.013600301939394
6265,3.1044191667611822
6266,2.216657263942818
6267,1.2418520157093556
6268,0.5791512210194445
6269,1.0806680918421239
6270,2.1701149042375736
6271,3.2519711164285474
6272,4.495967064075029
6273,5.302066583356621
6274,4.7575571709910305
6275,4.902435890278668
6276,5.356657364278826
6277,5.531155449924608
6278,5.514707702412636
6279,5.763101735162847
6280,6.452711899716269
6281,6.797659116862588
6282,6.442727383916223
6283,5.905184154071788
6284,5.429060125549855
6285,4.9917239633978125
6286,4.660668568347952
6287,4.040439171360031
6288,3.4406299243903793
6289,2.7573134944250866
6290,1.5231482001858818
6291,1.300536612243548
6292,3.131863246191986
6293,5.0857941127909925
6294,6.041238062158936
6295,6.401830571843546
6296,6.59382240793398
6297,6.529280640058662
6298,6.654086167066867
6299,6.647578284052258
6300,6.564252640463748
6301,6.212860706971974
6302,5.643326389456304
6303,5.119656710090367
6304,4.700485849479599
6305,4.351736843168384
6306,4.228706132324743
6307,4.750687780968067
6308,5.643889322505117
6309,5.923013784929929
6310,5.43590672315406
6311,5.40719428494482
6312,4.716347879142112
6313,3.8383759570929086
6314,3.5112007952259403
6315,3.174326247444867
6316,2.8474628168879055
6317,1.9926993438477614
6318,1.2473937013138854
6319,2.0825631194208647
6320,3.6554169506233474
6321,4.48689216794814
6322,4.134837301393162
6323,4.138726319791469
6324,3.704108658466315
6325,3.2282410451724015
6326,2.981855704594273
6327,3.180135804724412
6328,3.501858965591577
6329,3.5822136650068495
6330,3.137677276238742
6331,2.4743327250955827
6332,2.1837304966747513
6333,1.8976049298637556
6334,0.8004038826981055
6335,0.41505448972137887
6336,1.1836431443189057
6337,1.6143786163107694
6338,1.5866175012978054
6339,1.7858765549990758
6340,2.4831199998445803
6341,3.611233615374553
6342,4.307714756793853
6343,4.8966969821013215
6344,5.172744732646891
6345,5.000611396408607
6346,4.223946195953043
6347,3.6494314535015726
6348,3.154001661417644
6349,3.4053284477574595
6350,3.583361655470499
6351,4.040809130139521
6352,4.587085125082401
6353,5.024235968606126
6354,4.658465679198287
6355,4.590285933409408
6356,4.745605506058076
6357,4.495995104060868
6358,4.491729714682616
6359,4.213542916686308
6360,4.384433044934561
6361,5.488869367364213
6362,6.481088980693328
6363,7.255687414222856
6364,7.729709758437203
6365,7.992054021872502
6366,8.567503618390461
6367,9.150736089977414
6368,10.097796967051549
6369,11.500565186108247
6370,11.034909424231227
6371,12.466580333401705
6372,13.780728721006765
6373,14.772537411509434
6374,15.687289015485982
6375,16.54406075220897
6376,16.910753954346156
6377,16.997959300612003
6378,17.412601568068354
6379,17.433887556535236
6380,16.623872326784753
6381,15.882926642578338
6382,14.046878262984379
6383,12.635384917003726
6384,10.482956725741385
6385,8.987110158278774
6386,7.041289544216636
6387,4.736197528336423
6388,2.6210980290000774
6389,1.5726952551687101
6390,2.186920953157874
6391,4.292978031929498
6392,6.862059848504955
6393,8.118831743921772
6394,7.554930947992093
6395,9.4119848350867
6396,11.145053787567404
6397,12.31718368360797
6398,13.096234175082236
6399,12.361685926930154
6400,11.803671807518812
6401,11.642480689980323
6402,11.251783713644102
6403,10.67154253474336
6404,9.888774427553408
6405,9.078298979101476
6406,7.3868256571942705
6407,7.169854125430741
6408,6.773632631312951
6409,6.010757721830699
6410,4.455643067608418
6411,2.843541905075472
6412,3.844894630330818
6413,5.918890210811972
6414,7.334090185795332
6415,7.8159818096956535
6416,7.94198644486298
6417,8.048252958646898
6418,8.166238437885264
6419,8.346238745231005
6420,8.439196414158955
6421,8.386893568746906
6422,8.118962261012122
6423,8.296810672424172
6424,8.1676721148006
6425,7.2765599765539
6426,7.041466241781386
6427,7.153805550803288
6428,7.8546804402710055
6429,8.648695302497579
6430,8.95355325224323
6431,9.448005275488573
6432,9.982207512629293
6433,10.63632621604223
6434,11.477186735360114
6435,12.346208857939967
6436,12.93969655360168
6437,12.898334945116776
6438,12.96096211799692
6439,12.823698628418473
6440,12.56502543753416
6441,12.494678354193644
6442,12.484304885926052
6443,12.375929262551558
6444,12.15118441946649
6445,11.875719696362182
6446,11.65139675162851
6447,11.321939811083332
6448,11.107594072652137
6449,10.933359722471039
6450,10.982515077186774
6451,10.689194015153623
6452,10.381930624328367
6453,10.226597484707199
6454,9.444324661943654
6455,9.80069930070513
6456,10.487084038664863
6457,11.050803233651713
6458,11.467756526198846
6459,11.693266853975285
6460,11.75677106195831
6461,11.714812130996476
6462,11.550545694845164
6463,11.604869601795611
6464,11.692238533098845
6465,11.475499867097128
6466,10.934401926814928
6467,10.857098150807923
6468,10.609873039475692
6469,10.267544432882561
6470,9.495917293510127
6471,9.207484751873162
6472,9.7049907483366
6473,8.809026360955187
6474,7.773392466008706
6475,6.840475883612397
6476,6.837681033366835
6477,7.401184001829599
6478,7.104814537433013
6479,6.691145268149127
6480,6.430635441084267
6481,5.651434323710506
6482,5.803764497511363
6483,6.490524062927563
6484,6.251852779820064
6485,5.796025867035435
6486,5.896926455835717
6487,5.934123120653885
6488,5.3671913186280165
6489,5.93512528332935
6490,5.3516609169491645
6491,5.567546311475061
6492,5.261353936101174
6493,5.914287810292128
6494,6.390401979769928
6495,5.549359356967716
6496,3.69789956325451
6497,0.8417304652767191
6498,2.1104879826178244
6499,4.447320781444908
6500,5.90547713433204
6501,7.220894354829701
6502,8.719111860575035
6503,9.479268721768058
6504,9.595178463619103
6505,8.136353392183612
6506,8.014171428231357
6507,7.642190372511981
6508,6.764275373179721
6509,5.5026016027271
6510,4.666800049194736
6511,3.634868748018564
6512,4.169906684400481
6513,5.210769679102358
6514,5.508300224597851
6515,5.009679608008447
6516,4.0222919401095885
6517,2.915897345389029
6518,2.247011370904496
6519,2.430432775757685
6520,3.752883175096554
6521,4.607411439968604
6522,4.672231367987235
6523,4.243640177206775
6524,4.145416047249412
6525,4.513548437730619
6526,4.2582700833149785
6527,3.72248582886086
6528,3.7373086598302554
6529,3.753594447292974
6530,3.877543012636298
6531,4.330525926339405
6532,4.609025614373261
6533,4.858972806218431
6534,5.312458537836386
6535,6.521660961999401
6536,7.869408769053566
6537,8.455720655194993
6538,7.882638694485984
6539,8.300311722680224
6540,9.220510750270128
6541,9.788936072336817
6542,10.230809058932607
6543,10.190983237223323
6544,9.21207294956387
6545,7.628835018141391
6546,6.381531293880166
6547,5.5058707622956575
6548,4.824311633337629
6549,4.761273450850302
6550,4.621434165719247
6551,5.132355195676708
6552,5.017335786414862
6553,4.503085145069011
6554,4.624541826742325
6555,5.5918275026556765
6556,7.205333597502371
6557,8.219963333156695
6558,8.412148578756911
6559,8.042523806678233
6560,7.255557442935326
6561,6.82902389439444
6562,5.588651982718922
6563,4.832621305747881
6564,4.064022192988889
6565,3.4941632096442916
6566,3.202494172435687
6567,2.2490478753007674
6568,1.9070091585652955
6569,2.027372193452945
6570,1.6355272683868076
6571,0.9730155129819464
6572,0.5878267389130223
6573,1.0467156183702953
6574,1.6400229311982668
6575,3.3664652126215615
6576,3.88276638505842
6577,3.5034522371642614
6578,3.970792304959207
6579,4.367943696472914
6580,4.295903260567036
6581,4.249531796530828
6582,4.267547504310391
6583,4.297766482478055
6584,4.337357358207195
6585,4.424130429149279
6586,4.071002373864996
6587,4.289824535159481
6588,4.7320346206769575
6589,6.040622060793635
6590,7.332762826283473
6591,7.030554935762292
6592,6.633659925415597
6593,7.013499421657517
6594,7.429494840641782
6595,7.475104649845515
6596,7.336731616954601
6597,7.647165666026643
6598,7.107602687567945
6599,7.019206430353363
6600,6.431861944259933
6601,7.369208884405903
6602,9.80810266822154
6603,11.9591047260729
6604,12.38539436698713
6605,13.768695648270981
6606,14.722693965374356
6607,12.701263481937394
6608,9.359783843741537
6609,6.604805902884363
6610,1.9629904439455612
6611,6.374244058889643
6612,8.85792838517315
6613,9.938522772503424
6614,7.492301092385136
6615,6.1274376153286
6616,6.221069333544219
6617,7.11118157318532
6618,8.392827345885959
6619,9.330839090297149
6620,9.651293676654284
6621,9.293581803374634
6622,8.831382555422183
6623,9.758459495343711
6624,10.630693761340027
6625,11.509503603833693
6626,11.956547276955641
6627,12.574289572508151
6628,12.863398758868378
6629,12.598188867746055
6630,11.850690551462867
6631,11.200931133640292
6632,10.235635335148046
6633,9.11792321115264
6634,7.917082088633149
6635,8.044599616874407
6636,8.57665190818907
6637,9.490919660784911
6638,9.910206945133611
6639,9.532126415557046
6640,8.831709587613684
6641,8.2782440251991
6642,8.144777293441347
6643,8.393037387848201
6644,8.262594443960129
6645,7.756861630988666
6646,5.475207507105272
6647,5.290622961410913
6648,4.970840222415102
6649,4.871069970556044
6650,4.631226612741059
6651,4.093355230170763
6652,3.248093595042391
6653,2.5315239200284907
6654,2.3086876396569416
6655,2.1126339773111122
6656,1.410845561223717
6657,0.6978686969967243
6658,0.6196519903757193
6659,1.8992179509478868
6660,4.078652784464837
6661,4.941372013869322
6662,4.243976658123422
6663,3.6560519666716855
6664,3.621751706002369
6665,4.704630036371415
6666,6.241207208103217
6667,6.943663594996814
6668,6.688018251895318
6669,6.1715628580305895
6670,4.765549864765208
6671,4.852833865477662
6672,5.112541580733435
6673,5.2656319582324205
6674,5.042696700628749
6675,4.47414864843794
6676,3.4818690870694913
6677,3.1361888542742915
6678,3.710038780646323
6679,4.162993233446882
6680,4.895984695297783
6681,5.733175424418868
6682,6.5739551499687865
6683,6.719977859439245
6684,6.871142791140488
6685,6.736775947304035
6686,6.238740240508994
6687,5.812414543145373
6688,5.6852021489234446
6689,5.372047206641488
6690,4.682470889790899
6691,3.698923042790577
6692,2.8569343677645724
6693,2.730557452671704
6694,1.8205142752869974
6695,1.3011563426016564
6696,8.728737597873856
6697,8.575121615957114
6698,8.533346725058253
6699,8.66814069299698
6700,8.842555092962321
6701,8.806183352118703
6702,8.930182578514378
6703,9.186417379451738
6704,9.339350976322867
6705,9.94154647006547
6706,10.672177130967713
6707,10.985032191270404
6708,10.553779310544755
6709,10.604252857003146
6710,11.214840544104778
6711,11.151583482095234
6712,10.339633689269922
6713,9.820195341465531
6714,9.520844684630392
6715,9.335844512580632
6716,9.063038273437426
6717,9.135003784776957
6718,8.488991985406829
6719,9.494832822483637
6720,10.439556071036312
6721,10.963675955174299
6722,11.658485218670222
6723,11.994188249686642
6724,12.330902447349512
6725,12.760894221319855
6726,13.100723916935443
6727,13.301772054788795
6728,13.406927360049893
6729,13.447921238541186
6730,11.578856582945164
6731,10.927183218538076
6732,9.953452221704381
6733,9.238855341361788
6734,8.70958051626391
6735,7.98258281154693
6736,7.530173643326536
6737,7.696525305969508
6738,7.635368708873766
6739,7.324273334871294
6740,7.186003201661933
6741,6.988316681586945
6742,6.197914436256956
6743,6.392853810252001
6744,6.347680190373199
6745,6.125792789593409
6746,6.65111172740802
6747,7.56116076865516
6748,8.19426419734017
6749,8.659433171588168
6750,9.00727626473241
6751,8.948975061123528
6752,8.5640039863038
6753,8.449026617445046
6754,8.665494550728312
6755,8.681044097457688
6756,8.567500543223412
6757,8.851314936341128
6758,9.69284441177853
6759,10.067204735102615
6760,10.093343851534593
6761,9.788665726946324
6762,9.368825307325706
6763,8.607807677459915
6764,7.762169402596773
6765,7.029113474405378
6766,6.026992922278342
6767,5.607660943844023
6768,5.707936837999111
6769,6.4357596765354055
6770,7.309419410913635
6771,7.940025599712355
6772,8.71340199668591
6773,9.764858219860782
6774,10.535731341382984
6775,10.645467607998386
6776,10.276978786448373
6777,9.922948857732244
6778,9.599964046514811
6779,9.776093824107281
6780,9.820263871039781
6781,9.66890464749795
6782,9.31980181529432
6783,8.647140539727495
6784,7.7731034327947475
6785,7.253580066548255
6786,6.859628795320697
6787,6.554207428172612
6788,6.522950127724342
6789,6.481238102958367
6790,5.051932035318912
6791,4.685940869110469
6792,4.149239927293897
6793,3.7934540651906503
6794,3.5319510830741403
6795,3.0042700358539913
6796,2.4214197461592106
6797,2.0518202551020663
6798,1.5436996876407587
6799,1.2502479835219495
6800,1.0882019137816399
6801,0.9317249431294041
6802,1.8194478768471727
6803,2.380639841233442
6804,2.8281612800338625
6805,2.8990984254761885
6806,3.0714504850785316
6807,3.525675592984374
6808,3.7832139947323418
6809,3.913867784997415
6810,4.3577486683239535
6811,4.602136617565814
6812,4.40455245332256
6813,4.228780014469687
6814,4.739824639088733
6815,4.8676718587112875
6816,4.697082194075443
6817,5.035629599444462
6818,5.829643354697883
6819,6.341120893257081
6820,6.482334332321473
6821,6.270291985330131
6822,6.1344910574124505
6823,6.114448120782979
6824,6.063900572658194
6825,6.134915388734134
6826,5.264086739788011
6827,4.393421273376175
6828,3.9269249086847227
6829,4.683102085257773
6830,5.306472037476242
6831,5.823315976775283
6832,6.154697202646601
6833,6.21114362860744
6834,5.627826519815286
6835,5.4535714701797655
6836,5.665818643938279
6837,5.984303650825785
6838,5.708543177110448
6839,5.022487148604749
6840,3.9528604842481507
6841,3.128876598009599
6842,2.373822940404645
6843,1.870128095717328
6844,1.1655072482693394
6845,0.9436312700821124
6846,0.8779812088282163
6847,0.5730043238185287
6848,0.29402248054950686
6849,1.270133099089109
6850,2.551406582185695
6851,2.568306775092448
6852,1.8272551136721253
6853,0.944474794284198
6854,1.0295205349706702
6855,1.5669641114173036
6856,2.0939248387192024
6857,3.616230102313697
6858,4.443097053537927
6859,3.6919464822288974
6860,2.741284790543286
6861,2.193772060227515
6862,2.5448949625783333
6863,2.824342307788976
6864,3.475735732923201
6865,4.062507937265685
6866,4.326732092999666
6867,4.639868020779605
6868,4.876109168443881
6869,4.897513922383385
6870,4.858080554463692
6871,4.649599980137437
6872,4.094847312616147
6873,3.236560547218005
6874,2.1470595595531727
6875,2.8484758486565536
6876,2.663583420299763
6877,2.1800067969759995
6878,2.184179213671236
6879,2.7025667479690587
6880,3.547956826586169
6881,4.889636190575824
6882,6.420954885166255
6883,7.53299657323642
6884,8.055866010742223
6885,8.342913740243588
6886,8.665565911976248
6887,9.247459029880117
6888,9.819439474828895
6889,9.915748665700459
6890,10.1764746079827
6891,10.739480339515435
6892,11.685183385522507
6893,12.886594117874974
6894,14.346646041487704
6895,15.318950679521066
6896,15.656082090726104
6897,15.570013522691271
6898,15.116002856773767
6899,15.036426301706056
6900,14.86895339401404
6901,14.763127877385807
6902,14.438687653780102
6903,13.687454640342878
6904,12.73757969618611
6905,11.841479765795665
6906,11.124321950767907
6907,10.716165487110894
6908,10.591717159664338
6909,10.594625155395635
6910,9.533062236809746
6911,9.16847002585444
6912,9.262020156174183
6913,9.219518537639551
6914,9.354417017186094
6915,10.060523296224623
6916,10.771509760137254
6917,11.399323488176684
6918,11.643752323160848
6919,11.73023326938526
6920,11.70625257451295
6921,11.603043963046861
6922,10.985094373719816
6923,10.690949969659352
6924,10.182819130236497
6925,9.38749781919099
6926,8.634560426128719
6927,7.89671426336261
6928,6.91798090076351
6929,5.864960096654475
6930,4.835213499682489
6931,4.170030737384931
6932,4.230987289169048
6933,4.807925071794201
6934,4.609179371516692
6935,5.4152157648213475
6936,6.16085055487628
6937,6.556266359209664
6938,7.167474781759508
6939,8.081720583472464
6940,8.932023199945512
6941,9.596196790236235
6942,10.19160081387909
6943,10.646167801124141
6944,11.234005563497195
6945,11.837488130858135
6946,12.005108354487186
6947,12.197540773177218
6948,12.307629908268819
6949,12.658676184441296
6950,12.647573864582732
6951,12.5433548105428
6952,12.349491544747735
6953,12.285233393597881
6954,12.032120422199215
6955,11.954990998891068
6956,12.643351043786335
6957,13.256876062741854
6958,12.222869819199014
6959,12.364304208238195
6960,13.363849037269526
6961,14.42339637905672
6962,14.679835822543893
6963,15.25888995161201
6964,15.44145725376361
6965,14.363662791188602
6966,14.340524687991987
6967,13.60642215303023
6968,12.880316413930617
6969,11.600140862149848
6970,10.017045651248724
6971,8.923558174478746
6972,7.975538138524855
6973,7.36517871279703
6974,7.061316259596833
6975,7.041727029337819
6976,7.434910769335912
6977,8.588205246884666
6978,9.544645487100881
6979,10.156292947653428
6980,11.076939512986893
6981,12.867534652062739
6982,14.641887194790915
6983,15.103517814675097
6984,13.595598641185097
6985,12.341849087651228
6986,10.924016201848634
6987,9.458782858091615
6988,8.487438540540177
6989,7.071279446826032
6990,5.474648701798505
6991,4.737343524925102
6992,4.609304644032703
6993,4.436647029852238
6994,5.099498085202323
6995,4.792896171524477
6996,5.303710140504506
6997,6.356852028643412
6998,7.2723937065536965
6999,6.687435032765453
7000,5.884876116848514
7001,6.518754695216518
7002,7.141255982913272
7003,7.457716366988704
7004,7.471957293507909
7005,7.727074434578757
7006,8.521112580077004
7007,9.398354450993153
7008,8.499986031467136
7009,7.489207731849406
7010,7.048307774877347
7011,6.531614832905081
7012,5.874957728201893
7013,5.394979404720309
7014,5.395324397164647
7015,6.17409967691392
7016,7.2700257049154855
7017,7.965519334756793
7018,7.7474853139892215
7019,7.571227368739489
7020,7.263997027121072
7021,7.166715599544067
7022,7.213943967648317
7023,7.3191866998206
7024,6.753690742701601
7025,6.307046935385747
7026,5.682918220977164
7027,5.10805026757306
7028,5.2804927709696
7029,5.17484938480493
7030,4.870522367140272
7031,5.441937888377211
7032,5.2236648051791335
7033,5.157079557627407
7034,5.091716934966901
7035,5.292119379643205
7036,5.6965149779681115
7037,5.9350847225360726
7038,6.157348943935277
7039,6.320352396955036
7040,6.6073601272029725
7041,6.894066750962377
7042,5.275299214637659
7043,6.686153519008866
7044,6.488738950005005
7045,5.242002404700577
7046,4.165333292718769
7047,4.066973379145467
7048,4.3198525152105125
7049,5.351432829690589
7050,7.070441196929469
7051,8.459385103282557
7052,8.507266654622384
7053,6.947236468712999
7054,4.844385502597976
7055,6.1513985581318655
7056,7.085248340644517
7057,7.874871914986341
7058,8.682856282063913
7059,9.460859963323088
7060,9.864113349987718
7061,11.07293140337864
7062,12.307301190938604
7063,13.596434573981735
7064,14.884125403839239
7065,15.141306778605287
7066,12.861143865480436
7067,13.26863455091009
7068,13.74756248803904
7069,14.412623820104715
7070,15.13195477916599
7071,16.294165549423866
7072,17.375052657868764
7073,18.412060278859194
7074,18.721459182304297
7075,17.523048558017777
7076,15.907462365350728
7077,15.455096780777218
7078,14.34926472760953
7079,14.585201805475377
7080,14.886548339512025
7081,14.207585464436502
7082,13.439683799441434
7083,13.536823658636353
7084,14.338606962365514
7085,14.950115781323086
7086,15.10149131146965
7087,13.918859892104539
7088,13.471294426886038
7089,13.442912439129598
7090,13.023867853579945
7091,12.513968550236081
7092,12.108313979964874
7093,11.46825835039157
7094,10.73726557456178
7095,10.686152538777087
7096,10.905375882030576
7097,10.499380932201422
7098,9.536346341810821
7099,8.28352147439983
7100,6.683159437264818
7101,5.214998946432966
7102,4.181372294454496
7103,4.945577682048595
7104,6.334463397279446
7105,7.440718911074296
7106,8.05800280683521
7107,8.26706198346272
7108,8.822926527167935
7109,9.904442209734535
7110,11.008071829701404
7111,10.903056837181165
7112,10.913552991220385
7113,11.249341042090812
7114,11.965237169684727
7115,12.565158685777503
7116,12.724205502173284
7117,11.961103743989334
7118,10.965533814481018
7119,9.815226900881806
7120,9.195711781874452
7121,9.006138998034853
7122,9.210545091144073
7123,9.034389393080584
7124,8.728125783256631
7125,8.353601567946873
7126,7.158308886438347
7127,6.463166946602435
7128,6.0199973399642746
7129,5.9373290673168455
7130,5.987301722330084
7131,6.60346313942108
7132,7.154322344819367
7133,7.505283143788992
7134,7.876449222784244
7135,8.238878968701595
7136,8.817343841380518
7137,9.620361780012015
7138,10.146678305746425
7139,10.550050443342199
7140,10.554666287745835
7141,10.445566409909793
7142,10.285178352570417
7143,9.867690583382528
7144,9.36821879270647
7145,8.771784888622179
7146,8.013611721290882
7147,6.900004739369872
7148,5.661637472401009
7149,4.306372960269758
7150,3.9822982451431033
7151,3.8588415998038674
7152,4.660156985797842
7153,5.4822188918460535
7154,5.982861151697023
7155,7.405430109500703
7156,8.347900771858617
7157,8.129353311226444
7158,7.693873289632912
7159,7.289940363458428
7160,7.287926960068775
7161,7.499333721067746
7162,6.814357040197476
7163,6.185162964772973
7164,6.186110187992055
7165,6.504379283027259
7166,6.335795641981833
7167,5.62113644333787
7168,4.968308731782262
7169,4.677269726939044
7170,4.340105009954641
7171,3.203449230469294
7172,0.5610996885529183
7173,4.979547292405769
7174,7.7450071770507
7175,8.916359019501595
7176,12.36011504674344
7177,14.38036613878142
7178,15.896541575458093
7179,17.648130539903367
7180,18.902641910612576
7181,18.009583324616223
7182,16.20061330253035
7183,13.904418254330379
7184,12.739378504347854
7185,12.662665824993509
7186,10.638108989285021
7187,9.83592735608079
7188,10.44784143564344
7189,10.934058114716558
7190,11.413489602911477
7191,11.660034774495276
7192,12.10389666394776
7193,12.068157896694464
7194,10.975380372267812
7195,9.55514585901247
7196,8.183603224017276
7197,7.072064326545463
7198,5.3693750321525195
7199,4.401823335954366
7200,3.5121142182103533
7201,3.235253233163458
7202,4.306505507428875
7203,4.489531637779171
7204,4.530817800255067
7205,4.717010080984499
7206,5.4259951265608475
7207,6.250412083382795
7208,7.25439035108399
7209,8.209774797076475
7210,7.7494660175949335
7211,7.972434251423214
7212,8.454773852206609
7213,8.920736486182589
7214,9.041809734539871
7215,8.575094393287662
7216,7.681553525406004
7217,5.8975801014404245
7218,4.2691144879088405
7219,3.330933642042931
7220,2.557724397618915
7221,1.4325018621256373
7222,2.0372058973778975
7223,1.0420480572903477
7224,0.35766711386790956
7225,0.8764680839072938
7226,1.5211579563308089
7227,2.0345815508301923
7228,2.3198674200224763
7229,3.4807054303617617
7230,5.179753116318901
7231,7.274741910254346
7232,9.109354796020664
7233,10.214122165196166
7234,9.849928387491623
7235,9.850731259337097
7236,8.225604864098035
7237,5.7961097583218395
7238,4.123581087407785
7239,4.44204648918173
7240,5.543461219919995
7241,6.911514985162472
7242,8.249952354749958
7243,9.022778666690519
7244,8.908595885447529
7245,8.842161017173913
7246,9.181519425221012
7247,9.087577951311957
7248,8.595330134407236
7249,8.288094000663124
7250,8.250140806688227
7251,8.611293490274015
7252,8.959726653106864
7253,8.748450297562078
7254,8.567881091182162
7255,8.468617542744834
7256,8.944003238049106
7257,8.831970810469002
7258,8.495483403311722
7259,8.452381261681529
7260,7.9395586370903555
7261,7.000262026629265
7262,6.086806693291022
7263,5.839029300708696
7264,5.723137762004699
7265,5.461417195955966
7266,5.256270186413438
7267,5.213841328459812
7268,5.07515229522349
7269,4.610278150498564
7270,4.691703158441016
7271,3.899576580854545
7272,2.9250276331862755
7273,2.302633587922146
7274,2.185385796319797
7275,2.1235957665667518
7276,2.77212123172042
7277,3.244451529647909
7278,2.8783830396059846
7279,2.560318531024409
7280,2.694161782462996
7281,2.7389592411528647
7282,1.5197871330454928
7283,1.6822895850890087
7284,2.0342322218648574
7285,2.649435655218237
7286,3.5454390311059134
7287,3.3855196065576267
7288,2.7913219161961487
7289,2.5824806169411687
7290,2.658528894369181
7291,2.705380077315732
7292,2.949768727702943
7293,3.365158309590224
7294,2.451787565021638
7295,2.1904808354777083
7296,2.002450250766964
7297,2.247938142884708
7298,2.4431633755568316
7299,2.4173973140241327
7300,2.1576355992891867
7301,1.677078537884343
7302,1.1524885019178477
7303,0.9438509628368719
7304,0.4816906468835807
7305,0.3673998133897512
7306,1.4596032550679512
7307,0.8355684308021409
7308,0.7753684595733531
7309,2.138201187085176
7310,2.7616799006729384
7311,2.583900906128504
7312,2.237931503919058
7313,2.908113250673461
7314,4.263298738735344
7315,5.407219058247195
7316,7.065180701329412
7317,8.317632110150722
7318,8.809802309664065
7319,8.92729698142516
7320,9.33108490762441
7321,10.307932399858771
7322,10.314451612302154
7323,9.988911450715955
7324,10.095538523208624
7325,10.603089192525609
7326,11.164183029381583
7327,11.362893095375588
7328,11.62480680999108
7329,11.999757754310599
7330,12.026281691744467
7331,11.647342896087578
