,Mar
4914,6.530961597946405
4915,6.3191263236009965
4916,6.191429691479476
4917,6.108499874871675
4918,6.016862710331697
4919,5.5121556711959325
4920,4.657113910452721
4921,3.4956630174034333
4922,1.7512408019178265
4923,0.8290419648586209
4924,1.0089798218639134
4925,0.8770656637232469
4926,0.11533234000370586
4927,1.3715040833879713
4928,1.5597120204694004
4929,2.124338297987515
4930,3.1513350570966177
4931,3.186933642487214
4932,3.031389264025755
4933,3.3681152420760356
4934,3.006377230714401
4935,3.289260526709019
4936,3.6872828964126043
4937,4.469594322442726
4938,5.638919343281332
4939,6.758171129935747
4940,8.177894899187017
4941,9.205141604018301
4942,10.089598013436785
4943,9.924450973176603
4944,9.872411991231617
4945,10.173079799859863
4946,10.34463042442227
4947,10.434718157559113
4948,10.973289807755414
4949,11.259374697884347
4950,11.3125423519481
4951,11.837953141298721
4952,12.381778190543939
4953,12.85738610289479
4954,11.033288383587886
4955,11.244946552262931
4956,11.60373067833112
4957,11.705410675186187
4958,11.51001534412043
4959,11.951170891585162
4960,12.356690333901566
4961,13.017330956655185
4962,13.597827953421483
4963,14.459721133055208
4964,15.282401236345185
4965,15.602138902177856
4966,15.05965971284803
4967,15.45306664479911
4968,15.959135391979292
4969,16.70276400310708
4970,15.76435588469785
4971,15.172192629473743
4972,15.865182674019067
4973,16.54630551658656
4974,15.196326481729304
4975,13.83864532975798
4976,12.579441413915585
4977,11.81465690886771
4978,9.24640425851298
4979,8.69747128855944
4980,8.504155765971023
4981,8.094452793950023
4982,7.963360469123084
4983,7.835532631034563
4984,7.490962133972571
4985,7.127779580500886
4986,6.105456725266044
4987,5.314066563687572
4988,4.92289014814933
4989,4.412016027714272
4990,5.776678666372095
4991,5.1686873793537345
4992,4.707066051491038
4993,4.2888566657569775
4994,4.065560735317363
4995,3.972856521083041
4996,3.745595526629581
4997,3.1617033797626735
4998,2.2221205851004955
4999,1.885070809742791
5000,2.634466468670912
5001,3.7061113506586447
5002,4.5776650614735255
5003,5.617940936169818
5004,5.9333064487696685
5005,7.798145312177534
5006,11.333025874053092
5007,12.04021941266508
5008,12.035943811968254
5009,12.091807291022269
5010,12.221481420178181
5011,12.390677066750605
5012,12.533157649703679
5013,12.52475527471929
5014,11.524456241695098
5015,11.329121188154465
5016,10.38903257374725
5017,9.338823748442563
5018,8.552774232616018
5019,7.762811588021457
5020,7.418831652198162
5021,6.870780449970389
5022,5.887428412032924
5023,4.6805988808239185
5024,3.173402138009161
5025,2.0254521338982943
5026,1.1918051388225428
5027,2.3240741939094707
5028,2.5519698603052836
5029,2.693994659228961
5030,3.5104651455700133
5031,4.980141277006851
5032,6.760129800273772
5033,7.713284055628183
5034,7.227442853746742
5035,6.200443571566437
5036,5.2128667665064645
5037,4.673611562429105
5038,6.02871010808765
5039,6.391163309526135
5040,5.776295480238826
5041,5.622162006638327
5042,5.057992850556001
5043,4.489255839676546
5044,4.390676916099486
5045,5.464892419962343
5046,6.081681673080957
5047,6.879557743512632
5048,6.887608326013643
5049,7.402821979093806
5050,7.543043468081451
5051,8.092816891539126
5052,8.89294032933347
5053,9.115257159704688
5054,8.62041006647422
5055,8.115025562522106
5056,8.478272950580525
5057,8.727512563244813
5058,8.62913432727202
5059,8.314708694733454
5060,7.840308049817646
5061,7.378153472410477
5062,6.5026928740108465
5063,6.295632952205704
5064,6.533364370560276
5065,6.90818387147032
5066,7.087481702502548
5067,7.201543741358487
5068,6.928885946187666
5069,6.3397732163171785
5070,5.677447151972053
5071,5.0400102494479215
5072,4.721224208282191
5073,5.103457436454938
5074,3.544395347161296
5075,5.261879072511053
5076,8.144637929629594
5077,10.770477304817037
5078,11.623731248816537
5079,10.832030539908411
5080,9.83705730328058
5081,9.40596816298827
5082,9.310230089934
5083,9.22973733358214
5084,8.704062182499678
5085,8.22807853657332
5086,7.858770609373993
5087,6.91098184830881
5088,5.872337105272941
5089,5.440330703718049
5090,5.081012958860356
5091,4.512555271828583
5092,4.296658305920458
5093,4.139969026812825
5094,3.766514574891476
5095,3.0301330947252096
5096,2.6159669245692547
5097,2.706415629819421
5098,2.3543646793373876
5099,2.317778736756443
5100,1.9539459906430874
5101,2.105996948680594
5102,2.5921408315669683
5103,2.5880455301304557
5104,2.4098872831854745
5105,1.8851008904622075
5106,2.049362425236318
5107,2.3873254374245363
5108,2.676067433635997
5109,3.1099794448825886
5110,4.092081439189917
5111,3.5234894860288604
5112,2.852345628619221
5113,2.564464123930509
5114,2.2689906171508847
5115,2.4593265101402535
5116,3.2432410166414147
5117,4.27504599493396
5118,4.4235079350359525
5119,4.126530655682925
5120,4.077218647827112
5121,3.2736782527489985
5122,2.702060393805039
5123,2.87179329576883
5124,2.5027684384750972
5125,3.0688435339641353
5126,4.439201282367263
5127,4.852130835305051
5128,4.905441897097898
5129,4.350775616055188
5130,3.747311642776196
5131,2.80731188281371
5132,3.884539771331239
5133,5.345982815262442
5134,6.0782591147071985
5135,6.725304161949098
5136,7.8564853258462355
5137,8.685547365891937
5138,10.062038222743062
5139,11.986358246102593
5140,13.389451938721718
5141,13.198205416765017
5142,12.104155068845257
5143,11.741283916645143
5144,12.342224759836993
5145,13.155124232412303
5146,14.152242087662408
5147,13.722801553470047
5148,12.248639806024366
5149,10.480087719200128
5150,9.372665587081404
5151,7.656424294971255
5152,6.4371703200185895
5153,6.050390104485247
5154,5.525304860346908
5155,4.884558979861302
5156,4.197957566857089
5157,5.499633338948408
5158,4.49138613702125
5159,2.8014673897195093
5160,1.8389523876894902
5161,2.5208920904400567
5162,3.4069540276143875
5163,4.552989842745616
5164,5.242555570683286
5165,5.9588716775335095
5166,6.112817920171333
5167,6.118415292982633
5168,5.50745631074014
5169,4.398433204750145
5170,3.2795566996073764
5171,3.6403632059858335
5172,4.0106386016820705
5173,3.511166496528018
5174,2.039668880173218
5175,0.7688387138488844
5176,0.9605988844366151
5177,2.3597030787743485
5178,2.908864699057326
5179,1.4281185301520924
5180,3.0681773728638237
5181,4.873774245437939
5182,3.7788777397825553
5183,4.07004060404561
5184,4.241697418709491
5185,4.713884476278938
5186,4.265568251366586
5187,3.8211452586085213
5188,4.088338927470302
5189,3.6236942145088475
5190,3.17719230791217
5191,3.444936450995069
5192,5.851598149744611
5193,7.819301233175738
5194,10.12263049200723
5195,10.97298444343923
5196,10.481543155335117
5197,10.401815850827472
5198,10.603215539864516
5199,10.678323674218445
5200,11.20689316632795
5201,10.769770912945596
5202,10.033529138486548
5203,9.862655892973962
5204,9.964311643305324
5205,9.39925155808209
5206,8.057187534305683
5207,7.466024704641449
5208,7.50135268370902
5209,7.423600748040039
5210,7.48511816300675
5211,7.337684073581197
5212,7.574767201914217
5213,8.083770525322546
5214,9.045853793266794
5215,9.910609278625259
5216,9.89745198280093
5217,9.826052456272242
5218,9.861907329498703
5219,10.288021323890893
5220,10.677651383806234
5221,10.424148207783583
5222,10.47030982717995
5223,10.613834151062308
5224,10.26451012359755
5225,9.712474438482465
5226,8.917601862655113
5227,8.545735130079585
5228,8.367082448096388
5229,8.268389915772623
5230,7.546306521376356
5231,7.394092019585171
5232,7.006810966353591
5233,5.785366925577575
5234,5.152933961606108
5235,4.908767345401839
5236,4.666477321699943
5237,4.391658760488661
5238,3.9620674192478478
5239,3.513188090919999
5240,3.345578864188333
5241,3.011033540306418
5242,2.17043692656601
5243,2.725456460818123
5244,3.394816805971031
5245,3.388592742415917
5246,4.076593576637095
5247,4.21566189048831
5248,3.463866323862743
5249,2.4533001133305237
5250,1.4753795024435667
5251,1.267615750155614
5252,1.6441331345634411
5253,0.8851473403934138
5254,1.3219208319706754
5255,1.2961425535020956
5256,0.5718393390596666
5257,1.1093223229663245
5258,1.9877431457612988
5259,3.1826465755613795
5260,4.144255620655286
5261,4.769320228250618
5262,5.838207606198594
5263,6.397038885485832
5264,6.328332280143674
5265,6.227730432209391
5266,6.473826694366442
5267,6.63376082536479
5268,6.553544759136924
5269,6.698063759192045
5270,6.4587733890491545
5271,6.7859211060878195
5272,7.2888909736772485
5273,7.539348618726004
5274,7.985180690158146
5275,8.20420988570492
5276,7.938855872518774
5277,7.639110221489159
5278,6.804784710281259
5279,6.879075518533324
5280,6.630870803119248
5281,6.190780357240852
5282,5.4244854884255815
5283,5.070310005875339
5284,4.695212111869441
5285,4.1502511375596125
5286,3.5207755910291785
5287,2.8067951474724326
5288,1.7833537729922595
5289,1.143597759473545
5290,1.5392443703670504
5291,3.9651050307452484
5292,7.453873152146547
5293,9.850803664879571
5294,10.30023277864937
5295,10.107189908694673
5296,10.51495104748233
5297,10.859486439301637
5298,11.112414093121934
5299,11.660877268108772
5300,11.748048903588115
5301,11.440346275290299
5302,10.72951118930188
5303,10.681012636
5304,10.497583817202075
5305,9.658540877391527
5306,8.252981746151027
5307,7.401982188416072
5308,6.868699774106906
5309,6.404948034946766
5310,6.8355520338764855
5311,8.080440857785755
5312,8.889869672503252
5313,10.240555587720088
5314,11.321895267406402
5315,11.752584470707495
5316,11.59440975385974
5317,11.07811316255971
5318,11.783123590431883
5319,11.657497183549568
5320,11.377935592866994
5321,10.078430957604917
5322,10.03190395931562
5323,9.67428927533982
5324,9.95194710216815
5325,10.370501641203795
5326,10.994991060209843
5327,11.442395793131082
5328,10.769107822994535
5329,9.1448438168119
5330,8.177545007762834
5331,8.373887551358393
5332,8.235405933145474
5333,7.4761312605407575
5334,6.4397194085701726
5335,5.0459091724800755
5336,3.528321700237029
5337,2.821031329313329
5338,2.572392039432487
5339,3.8775876289816926
5340,5.260629402004117
5341,6.328920914496125
5342,6.936526304784757
5343,7.3332564652914645
5344,8.119928180953897
5345,8.900036765003165
5346,9.537614100582742
5347,10.390192565484018
5348,11.519490895888206
5349,12.682574994446288
5350,12.740916560798814
5351,14.375386739784869
5352,15.707717937535525
5353,16.550835005290462
5354,17.249059738783796
5355,17.872359104150966
5356,18.573002656464663
5357,18.900004234323326
5358,18.56353318328151
5359,17.97259993301231
5360,17.818351798571847
5361,17.1109699268788
5362,14.988044022638176
5363,14.071344325466045
5364,13.241191357854877
5365,11.979825579485572
5366,10.543815632273073
5367,9.424845992006707
5368,8.28417989477577
5369,7.09105187244338
5370,5.467665352114265
5371,4.001544775787107
5372,3.0109171757085016
5373,2.1283090550117163
5374,2.5799537907613317
5375,2.4141252141797755
5376,2.098099539446874
5377,1.567073133891951
5378,1.24498226237566
5379,1.2586935587792727
5380,2.2817286931589966
5381,2.696844387604625
5382,2.9835966094974817
5383,3.405692916597245
5384,4.0829870905932095
5385,4.049712702224985
5386,2.0246802915870448
5387,1.0490485454274352
5388,1.050334956955669
5389,3.5078017482646593
5390,4.715350374998044
5391,5.125422855209377
5392,5.120642633753461
5393,4.529272928206452
5394,3.9937833960368505
5395,3.172764101922054
5396,3.066540735641143
5397,2.7982051846686877
5398,0.5463053451840412
5399,1.3226443062084423
5400,4.991487535364547
5401,9.119093127184987
5402,11.03050833195214
5403,11.53149057436334
5404,11.793195372852631
5405,12.076614040981662
5406,12.779311748677463
5407,13.973607210672327
5408,15.12671951462376
5409,15.404556715356076
5410,13.741526292978943
5411,12.902657718985964
5412,11.610773402602776
5413,11.112434192050095
5414,10.645958879669388
5415,10.144008572272902
5416,9.780147139252756
5417,9.557052460728384
5418,9.368631846340747
5419,9.422037837014363
5420,9.342884378138198
5421,9.006491775099988
5422,9.920003727478074
5423,9.573443414854058
5424,9.315241884437084
5425,8.866023140111803
5426,8.476125775126109
5427,8.239661040375964
5428,7.4585834123490065
5429,6.245453179547552
5430,4.930989538794611
5431,4.242563609770684
5432,3.6215049386553746
5433,3.409882002613236
5434,4.390377177312265
5435,3.8276716997779725
5436,3.255688453405042
5437,3.0347415068857986
5438,3.19717170018687
5439,3.296587712114535
5440,3.3373092539711715
5441,3.6160016197685505
5442,4.047104507376012
5443,3.879683040494934
5444,3.370580406816737
5445,2.665963861125853
5446,2.6613463582385166
5447,2.504397813602804
5448,1.9725523535622496
5449,1.9488289988694179
5450,2.6619970404575537
5451,3.8324371809259485
5452,5.205723863138566
5453,6.167782367754888
5454,6.442418197771972
5455,6.154336411459871
5456,6.262797836928952
5457,6.310941018083609
5458,6.036434103032193
5459,6.235565768019775
5460,6.598967591792514
5461,6.63049074481842
5462,6.705141508291731
5463,6.631336729599101
5464,6.426779201087365
5465,5.871668559798289
5466,5.384173019157966
5467,4.897405578649888
5468,4.581324559169837
5469,4.4430346314864355
5470,2.7531617592888824
5471,2.6432705445541944
5472,2.7413790373396294
5473,3.2027678033893183
5474,3.306073492567707
5475,3.345761237235696
5476,3.802745712165752
5477,4.564517793358416
5478,5.1879310323286525
5479,6.0042791013628305
5480,6.683055821132552
5481,7.054037193564354
5482,6.0280703569601775
5483,6.513938409626995
5484,7.311772500937013
5485,7.920659195650394
5486,7.789714713421034
5487,7.451994665692033
5488,7.463625397892179
5489,7.206166564415755
5490,7.062189591461008
5491,7.56838285481023
5492,7.054562477655744
5493,6.828723316953423
5494,6.373633024544313
5495,6.45275321363919
5496,6.4652173856929185
5497,6.4143027506412675
5498,7.078084747034384
5499,8.102164094825639
5500,9.826286075283345
5501,10.960976018488381
5502,11.345311071648343
5503,11.671268661894459
5504,10.706284387908134
5505,10.35298879056925
5506,9.07922865235799
5507,8.752663732793536
5508,8.88618908169001
5509,8.53042462721857
5510,7.570367215693517
5511,6.115737305428435
5512,4.983926763821187
5513,6.069458612329231
5514,7.0757022094374715
5515,7.337457605127018
5516,7.3479173118865715
5517,7.391529487791369
5518,8.346696618560962
5519,10.322118286914483
5520,11.974855511759046
5521,12.99466888828705
5522,13.13493585474575
5523,13.03779384242139
5524,13.55658970918784
5525,14.637970379207498
5526,14.876589871271735
5527,15.265671170507588
5528,14.534419241555847
5529,14.437227552748572
5530,13.385949303197556
5531,14.436894213295956
5532,14.764372825387582
5533,14.309719155441519
5534,13.681828384462984
5535,13.210173887910488
5536,14.316279668655582
5537,15.286943295651772
5538,15.881935663903578
5539,16.100127898836384
5540,16.4006633938105
5541,17.018617530817842
5542,15.657921784246478
5543,15.297597896549897
5544,14.872715352862636
5545,14.579205047433703
5546,13.902735458634021
5547,13.113118608710392
5548,12.340469613920572
5549,11.543588513441719
5550,11.069768827093922
5551,10.660266382482652
5552,10.235563921557095
5553,10.50534734014571
5554,7.915764570697441
5555,9.83077864997239
5556,10.178530349866257
5557,10.142688518033244
5558,9.422447829480518
5559,8.666401661240833
5560,9.025489967906976
5561,9.276953279672187
5562,8.765236481008257
5563,8.107692473368969
5564,7.737622764872827
5565,7.326396982603655
5566,7.20115975018714
5567,7.160344438760848
5568,6.760449064426198
5569,6.282968614811863
5570,5.93192354263452
5571,5.886119200894031
5572,5.682428694810525
5573,5.239213597161613
5574,4.858886315829248
5575,4.2174647826137
5576,3.187575384836868
5577,2.2169337525328485
5578,1.7454558066166506
5579,2.844517627127657
5580,4.495795897600316
5581,7.368759996104829
5582,8.993778309807169
5583,8.624018345822781
5584,7.864587257195769
5585,7.821126488985708
5586,7.954138347449321
5587,8.015074216818855
5588,7.8978138133124665
5589,7.651352184977113
5590,6.648905122258083
5591,6.418276147757749
5592,6.186860684492775
5593,5.770692003671167
5594,5.309198307264133
5595,4.752040800543283
5596,4.160011748189365
5597,3.798119666786087
5598,3.645369999794161
5599,3.732894834091372
5600,3.5484972880812733
5601,3.060904834846526
5602,3.1339958006912347
5603,3.9908765643287594
5604,4.732827986894406
5605,5.384246631660624
5606,5.741118409993162
5607,5.6010217194151934
5608,4.882585241986755
5609,4.005707955537982
5610,2.9462905012025757
5611,1.6758146652413584
5612,0.5667384763395948
5613,0.05045842090634598
5614,2.652580699517979
5615,2.5483551091008105
5616,1.5113589484827048
5617,1.1863106367604093
5618,0.7600447133273502
5619,2.3581845431050072
5620,4.660295794142057
5621,6.245319953327594
5622,7.651565479195713
5623,8.338883989209986
5624,8.477670384909262
5625,9.039119506079775
5626,9.716802932959625
5627,9.741568920571465
5628,9.332266926992881
5629,8.88242445591896
5630,8.50138998102025
5631,8.121764105169348
5632,7.4897137712090744
5633,6.667047953355844
5634,5.856367400416959
5635,4.706645680173949
5636,3.6086919013413317
5637,3.1636916641560786
5638,3.1495062164527763
5639,3.476568448338185
5640,3.7082434122024917
5641,3.8184409081591357
5642,3.3827185518934444
5643,2.945859551466119
5644,2.2425004356111304
5645,1.4932019689576457
5646,1.779582893793759
5647,1.8683482898743016
5648,1.6401827623751506
5649,1.9893402196802925
5650,2.7900310109137805
5651,3.0030576334735657
5652,3.2812650098028207
5653,2.95964637790698
5654,2.2048683202608754
5655,1.6842724838087435
5656,1.84827954635775
5657,1.8552904041464706
5658,2.1047039223332438
5659,2.345287486973907
5660,2.7832547039785944
5661,3.11512856302389
5662,3.5996774187164773
5663,2.7886585861847415
5664,2.3290536644035407
5665,2.950050167685115
5666,3.037672921016313
5667,2.940874560982347
5668,2.430769231447756
5669,2.3515835527108027
5670,4.3840903110482
5671,7.0051572382243075
5672,8.387289968648247
5673,8.76844044076667
5674,8.544720313487913
5675,8.392587726882853
5676,8.459718804946881
5677,8.808925034804012
5678,9.445084320933903
5679,9.3620235323935
5680,9.242978764537236
5681,9.78785957134964
5682,10.374779418990983
5683,10.878700176494064
5684,11.304529223868682
5685,11.143527098080577
5686,10.374958171046064
5687,10.968974347466693
5688,11.490075639406351
5689,12.039904972875446
5690,12.230812236947298
5691,12.219153652496676
5692,12.357732310019928
5693,12.404348848126036
5694,12.470553395550297
5695,12.515142165201544
5696,11.853155511674377
5697,11.923402376336508
5698,11.375871650874066
5699,11.368247884599333
5700,10.753536440882769
5701,10.0733690087856
5702,9.026003331600828
5703,8.60390592033514
5704,8.421271665470792
5705,8.016392158695533
5706,7.245171287648263
5707,6.549673514819483
5708,5.197812023431311
5709,3.8167937566658576
5710,2.7259329319711227
5711,1.7402498864397167
5712,0.7844174972174809
5713,0.8529663832366771
5714,2.187344046529219
5715,3.962909382388316
5716,5.751771931557456
5717,7.289272981238299
5718,8.677413726293466
5719,10.184103511612538
5720,10.951958152786672
5721,11.599065854616349
5722,12.394862919961623
5723,11.997539363468931
5724,10.947079064549602
5725,9.496682838642332
5726,11.787254717806222
5727,12.294334955446317
5728,11.36890416081538
5729,10.405360657437365
5730,9.86863011157613
5731,9.822535582931593
5732,9.790329868601674
5733,9.978925717785549
5734,9.880649351695425
5735,10.69305477973956
5736,10.870465314814686
5737,10.876428332389015
5738,11.054508952408078
5739,10.65438255111032
5740,10.312091390624383
5741,10.740847898563759
5742,10.926684932371861
5743,10.551224125456596
5744,10.513745819294556
5745,11.076816263925354
5746,10.651346793530983
5747,11.16790017479244
5748,11.180759318504998
5749,11.038064846758187
5750,11.300870411201398
5751,11.349816844992434
5752,11.090426216821005
5753,10.796430771620175
5754,10.559968556043094
5755,11.005868464692574
5756,11.318158532276183
5757,11.720180031544142
5758,10.236156094468818
5759,9.51210581440338
5760,9.054914057756514
5761,8.227845416754958
5762,7.5095064580803745
5763,7.245827322300121
5764,7.246820724155491
5765,8.72712594415797
5766,11.7559035874104
5767,11.941529299656235
5768,13.308607249542712
5769,14.845653395435862
5770,13.155066624236778
5771,12.878990436309438
5772,13.67104313398265
5773,15.190739089551371
5774,15.669533597496002
5775,16.50846838969327
5776,16.11003456299958
5777,16.066198416462935
5778,15.452227446498513
5779,14.558092250984235
5780,12.9155120936453
5781,11.864162954668524
5782,10.953594275815808
5783,10.448329970907094
5784,10.490210299228007
5785,12.623289635225648
5786,12.596522840444166
5787,13.042285373557931
5788,13.99179708813628
5789,15.016059057116669
5790,15.347529038860369
5791,14.84195226040929
5792,14.759359745728316
5793,14.18551180629955
5794,12.959674600513072
5795,12.429210082428845
5796,12.589830113356834
5797,12.790627060044121
5798,13.826363804063947
5799,15.100435436934411
5800,16.516449826539247
5801,17.98949169630287
5802,17.697553257422754
5803,17.375491996124204
5804,16.67583123175697
5805,15.455054322551252
5806,13.655102334272296
5807,14.387848391285726
5808,14.68775004528935
5809,14.877506141743698
5810,14.540207348188515
5811,14.150549820048028
5812,13.711164631971661
5813,13.582645531435146
5814,13.708204567029494
5815,13.73029889911797
5816,13.266236914345331
5817,13.222345248037026
5818,10.828869627095477
5819,10.886490769226365
5820,11.133135661039775
5821,10.988618038938668
5822,11.291137118967391
5823,11.273955830220862
5824,10.649231591941827
5825,9.937705445653068
5826,9.741386498283099
5827,9.419010439325792
5828,9.103818045110218
5829,8.472856220880354
5830,6.003452198889637
5831,5.464261940659599
5832,4.127562384494866
5833,2.2748854863425403
5834,0.6727544044317348
5835,1.3119988500017628
5836,1.6172683330574666
5837,2.1298200668575302
5838,3.047820361726709
5839,3.667986228376813
5840,3.905679248480607
5841,4.533305167431637
5842,4.561817708286376
5843,4.66320207774856
5844,4.618759483963052
5845,4.662293974437865
5846,4.9161727247511
5847,4.859076084346303
5848,5.113779054599191
5849,4.688726378181768
5850,4.415304421761552
5851,4.351616255506686
5852,4.146349453790467
5853,3.138417162167897
5854,1.695266133439815
5855,1.1651487967310628
5856,1.9415467477818265
5857,3.700700872498207
5858,4.812287597553104
5859,4.951280774149795
5860,4.775976857292254
5861,4.7463114339202415
5862,4.678073484324346
5863,5.391004719399879
5864,5.887619759492368
5865,6.083993460084309
5866,6.466590852511759
5867,6.618322781395523
5868,6.508534608353004
5869,6.295502511775399
5870,6.587494523342017
5871,6.503578920933258
5872,5.850440480850152
5873,5.179321935431825
5874,4.057464998029526
5875,3.7001314233079166
5876,4.083429652268862
5877,5.347843990748497
5878,6.640576252645542
5879,7.972248693832071
5880,9.34179171004986
5881,10.022908545576149
5882,9.415858362785523
5883,8.63735832868147
5884,8.141847216352659
5885,8.1506723256117
5886,8.539320011148087
5887,9.198615605389692
5888,9.169593753842031
5889,9.50996327545238
5890,9.06365860950198
5891,9.436736246903878
5892,9.049279706650182
5893,8.798639196737163
5894,8.837493992467971
5895,8.587085528373514
5896,8.389411395154292
5897,8.18713209359829
5898,7.9104444257932265
5899,7.801675535224256
5900,8.032151471317466
5901,8.392005609786514
5902,8.797378755464473
5903,9.011014213899191
5904,8.608137152040635
5905,8.443587795236576
5906,8.289050526569692
5907,8.089802821791105
5908,7.798790634389488
5909,7.678386517515222
5910,7.705599579463701
5911,8.399104181065967
5912,8.680864296628963
5913,9.165486944090256
5914,9.28191670563257
5915,9.762656459163198
5916,9.405529368526414
5917,9.073133083364947
5918,9.093435857956292
5919,8.739338993290403
5920,8.837837200597374
5921,9.411436197584488
5922,9.750923384453037
5923,9.529493919038627
5924,10.003768072554134
5925,9.670961837829086
5926,9.8940115613047
5927,10.489844508647353
5928,9.482304591664052
5929,8.758530187976268
5930,8.9781576645882
5931,9.238055227696822
5932,9.848192095336655
5933,9.856531444175872
5934,9.36928732206952
5935,9.22112817508458
5936,9.196823018431855
5937,9.06660403506913
5938,7.285283711214512
5939,7.248283949937379
5940,7.449331279495304
5941,6.9247681802799255
5942,6.492914314831799
5943,6.461838999994542
5944,5.240088751080624
5945,3.637371978317833
5946,2.505035970483013
5947,1.7351833873046327
5948,1.4058657301004136
5949,1.6380428937676887
5950,2.4111016500203686
5951,2.7508118747503802
5952,9.640853587831124
5953,8.766740279135261
5954,7.672424027913813
5955,7.154873502052127
5956,6.458219127721179
5957,5.727628146751452
5958,4.833226908632205
5959,4.1279329152419155
5960,3.977178605247291
5961,4.164360932443466
5962,5.312836142492456
5963,6.200513234600522
5964,6.104045498357025
5965,5.2017311733391844
5966,3.987838742801238
5967,3.199478702097905
5968,3.2190291683276757
5969,3.28310054270289
5970,2.921991658811362
5971,2.36778472070653
5972,1.6815326095407106
5973,1.1004481239005897
5974,1.1104562785933538
5975,3.229522615037866
5976,5.785429220970549
5977,7.082650278497942
5978,9.76810182058895
5979,11.498725605751158
5980,12.597681905269027
5981,12.82995670930435
5982,12.331050920633247
5983,11.424110356986741
5984,10.517417560543018
5985,10.010972123610179
5986,9.328655766287163
5987,7.525046373886458
5988,6.990121413636526
5989,5.952115510500342
5990,4.938167111665828
5991,4.5045511869117725
5992,4.506145915653971
5993,4.5125626387284274
5994,5.503969756243816
5995,6.6609763875030845
5996,7.224290338520129
5997,7.046320334105947
5998,6.266583787301767
5999,5.444413149958108
6000,4.5712678777797
6001,3.954716498261245
6002,3.534285945501641
6003,3.3085380906164104
6004,3.1956132817578067
6005,3.107763499970083
6006,3.2773933285018133
6007,3.3135879495496803
6008,3.226541500113613
6009,3.394232371017601
6010,5.729093422827106
6011,6.861838430894225
6012,7.778680315510861
6013,8.002690538230226
6014,8.051990416853457
6015,7.9722049846182825
6016,7.774003236418483
6017,7.828100639353866
6018,8.921858542771991
6019,9.662362887455963
6020,10.63977018993519
6021,11.200670431919026
6022,11.581100385698676
6023,11.818016768891985
6024,11.48609199213693
6025,11.37667977820487
6026,10.938678781067692
6027,10.395768077978008
6028,9.99726854248602
6029,9.776287988836
6030,9.99723963061582
6031,10.16488604896029
6032,10.00882529793086
6033,9.994440427083505
6034,9.60736299312021
6035,9.720248459522285
6036,9.697046533884262
6037,9.590897909769334
6038,9.267031580357123
6039,8.810709780600565
6040,8.222485521670256
6041,7.646046258555109
6042,7.202474515357152
6043,6.945578039763374
6044,6.4207108568632645
6045,5.859147009051748
6046,4.995222647115983
6047,4.880687013937855
6048,4.547962154460891
6049,4.192785765516376
6050,4.033335245189008
6051,3.7285929197384093
6052,3.240419501979453
6053,2.3024890112209966
6054,1.0375895631793577
6055,1.2496127458980963
6056,2.876653388411637
6057,4.358093126203469
6058,3.0868937930918277
6059,3.3652053927976326
6060,3.9174544671718965
6061,4.472683784498588
6062,4.982275673373277
6063,5.162177797688598
6064,5.064010145683141
6065,5.039537463624703
6066,5.4820746495941215
6067,5.067647878955158
6068,4.206395480330761
6069,3.6136097087382417
6070,4.1432520024211
6071,4.414079895641132
6072,4.703742119081179
6073,6.148149079337618
6074,7.822978718779342
6075,9.637588743306944
6076,11.704649547168692
6077,13.155314774696745
6078,13.816045681530682
6079,13.863068788562762
6080,12.915082976382209
6081,11.613663709079006
6082,8.390526653438528
6083,8.920427007140983
6084,9.748212933495129
6085,10.577139392820532
6086,10.385473207283912
6087,9.567144640025775
6088,8.668499014327008
6089,8.121651247239463
6090,7.499725759634091
6091,7.080289880901561
6092,6.906532876203893
6093,6.754067811725417
6094,6.358507138343434
6095,6.495103481802284
6096,6.484863142916638
6097,6.420604500164051
6098,6.314674534152704
6099,6.039048296305231
6100,5.93114442015721
6101,5.947253406446642
6102,6.017723088874576
6103,6.547475245526436
6104,6.84548756966248
6105,6.726480196712294
6106,7.340577115756879
6107,7.442499733143112
6108,7.138764865598365
6109,6.4320621769556725
6110,5.316999038559734
6111,4.244597702037663
6112,3.5071953617297185
6113,3.3972039237693927
6114,3.3368133620055116
6115,3.166409822358649
6116,2.856197793996221
6117,2.5993135353550665
6118,3.391070040848472
6119,3.124987253828348
6120,2.677873179655347
6121,2.279671142805808
6122,1.8294945363692212
6123,2.1106992389958634
6124,3.3427352090405873
6125,4.160900307409702
6126,4.501998354753028
6127,4.89349857868758
6128,5.697137106446723
6129,6.234344833769421
6130,7.290360213095881
6131,7.458593576564245
6132,7.141646702661153
6133,7.285505171564157
6134,7.8958435030097185
6135,8.363641514825428
6136,8.266164727838325
6137,8.088936621540242
6138,8.07832092478584
6139,7.911513701053291
6140,7.731300763555898
6141,7.504866053757626
6142,7.091550319125361
6143,7.205646042302714
6144,6.867684714808839
6145,7.032896646708397
6146,6.745710700291831
6147,6.705794767503187
6148,7.872756510919606
6149,9.014352684124482
6150,9.533897951385727
6151,9.715342217394651
6152,8.888107275948595
6153,7.949759683489433
6154,8.733189475924076
6155,8.47329834127634
6156,8.106583999128638
6157,7.993894716263334
6158,8.137881912772338
6159,8.335091148068017
6160,9.0375709868467
6161,9.370720882365822
6162,8.902417547618425
6163,9.374834130533587
6164,9.758171400893001
