,Nov
7911,1.080824375152588
7912,1.0770549774169922
7913,1.0756251811981201
7914,1.0784847736358643
7915,1.0761451721191406
7916,1.0635371208190918
7917,1.037541151046753
7918,0.9923081398010254
7919,0.9459054470062256
7920,0.9521443843841553
7921,0.9360268115997314
7922,1.0045263767242432
7923,0.9440855979919434
7924,0.8827352523803711
7925,0.8268437385559082
7926,0.7797911167144775
7927,0.7413170337677002
7928,0.7128515243530273
7929,0.6930944919586182
7930,0.7015433311462402
7931,0.7141513824462891
7932,0.7323484420776367
7933,0.7415769100189209
7934,0.7498958110809326
7935,0.7284491062164307
7936,0.6906249523162842
7937,0.6492912769317627
7938,0.6114671230316162
7939,0.5794920921325684
7940,0.5497267246246338
7941,0.5193114280700684
7942,0.4976048469543457
7943,0.4935753345489502
7944,0.4892861843109131
7945,0.4865565299987793
7946,0.4773280620574951
7947,0.4700491428375244
7948,0.4635500907897949
7949,0.4539315700531006
7950,0.4514620304107666
7951,0.45185184478759766
7952,0.456531286239624
7953,0.47511839866638184
7954,0.5238606929779053
7955,0.5833914279937744
7956,0.6165363788604736
7957,0.6127669811248779
7958,0.5911903381347656
7959,0.5573954582214355
7960,0.5190515518188477
7961,0.4822671413421631
7962,0.446002721786499
7963,0.4141576290130615
7964,0.3845224380493164
7965,0.35475683212280273
7966,0.3268113136291504
7967,0.30367469787597656
7968,0.2827482223510742
7969,0.26377105712890625
7970,0.24726343154907227
7971,0.23400545120239258
7972,0.22646665573120117
7973,0.21983766555786133
7974,0.21736812591552734
7975,0.22321748733520508
7976,0.23569536209106445
7977,0.24440383911132812
7978,0.21918773651123047
7979,0.21190929412841797
7980,0.20930957794189453
7981,0.20229053497314453
7982,0.19839096069335938
7983,0.19449186325073242
7984,0.1956615447998047
7985,0.19501161575317383
7986,0.19306182861328125
7987,0.18721294403076172
7988,0.17850446701049805
7989,0.17005538940429688
7990,0.13665056228637695
7991,0.13366127014160156
7992,0.13093185424804688
7993,0.1289820671081543
7994,0.13392114639282227
7995,0.13613080978393555
7996,0.13587093353271484
7997,0.13366127014160156
7998,0.1332712173461914
7999,0.13509082794189453
8000,0.1392502784729004
8001,0.14106988906860352
8002,0.10961484909057617
8003,0.11962318420410156
8004,0.1337909698486328
8005,0.15224838256835938
8006,0.1548480987548828
8007,0.1543278694152832
8008,0.15601778030395508
8009,0.15211820602416992
8010,0.14860868453979492
8011,0.14548921585083008
8012,0.1440596580505371
8013,0.1495189666748047
8014,0.16355657577514648
8015,0.17759418487548828
8016,0.18149375915527344
8017,0.18812274932861328
8018,0.19930124282836914
8019,0.21008920669555664
8020,0.22737646102905273
8021,0.24869346618652344
8022,0.2616915702819824
8023,0.2655906677246094
8024,0.27079010009765625
8025,0.28378772735595703
8026,0.3318805694580078
8027,0.41948699951171875
8028,0.4900660514831543
8029,0.5178816318511963
8030,0.5631146430969238
8031,0.6253750324249268
8032,0.6694381237030029
8033,0.7079122066497803
8034,0.775371789932251
8035,0.8924837112426758
8036,1.028442621231079
8037,1.1560828685760498
8038,1.2161335945129395
8039,1.2546074390411377
8040,1.2824232578277588
8041,1.3006203174591064
8042,1.297630786895752
8043,1.2759242057800293
8044,1.2241921424865723
8045,1.147374153137207
8046,1.0793945789337158
8047,1.0306522846221924
8048,1.0014066696166992
8049,0.9964675903320312
8050,0.9858090877532959
8051,0.9769704341888428
8052,0.9928281307220459
8053,1.0557384490966797
8054,1.1386654376983643
8055,1.225492000579834
8056,1.3149182796478271
8057,1.4092836380004883
8058,1.5182065963745117
8059,1.618941068649292
8060,1.6786017417907715
8061,1.7209751605987549
8062,1.632328987121582
8063,1.5431628227233887
8064,1.4724538326263428
8065,1.3992750644683838
8066,1.45035719871521
8067,1.3608009815216064
8068,1.2884023189544678
8069,1.2352404594421387
8070,1.1913073062896729
8071,1.1540031433105469
8072,1.1207282543182373
8073,1.088623285293579
8074,1.069906234741211
8075,1.0714659690856934
8076,1.0940823554992676
8077,1.1406152248382568
8078,1.2741045951843262
8079,1.4467177391052246
8080,1.6784718036651611
8081,1.8395168781280518
8082,1.797013521194458
8083,1.816770315170288
8084,1.838866949081421
8085,1.841336727142334
8086,1.6882202625274658
8087,1.5725383758544922
8088,1.4853217601776123
8089,1.3822476863861084
8090,1.2292613983154297
8091,1.123067855834961
8092,1.0372812747955322
8093,0.9724211692810059
8094,0.9253685474395752
8095,0.8944332599639893
8096,0.8811752796173096
8097,0.9963376522064209
8098,1.0145347118377686
8099,1.0468997955322266
8100,1.0803046226501465
8101,1.1893575191497803
8102,1.2043054103851318
8103,1.218083143234253
8104,1.2154836654663086
8105,1.208204746246338
8106,1.1875379085540771
8107,1.1757097244262695
8108,1.1468541622161865
8109,1.1186485290527344
8110,1.0782248973846436
8111,1.0363712310791016
8112,0.9813897609710693
8113,0.9390163421630859
8114,0.9040517807006836
8115,0.8698670864105225
8116,0.8328227996826172
8117,0.7953886985778809
8118,0.759904146194458
8119,0.7276692390441895
8120,0.7001135349273682
8121,0.6772370338439941
8122,0.6500711441040039
8123,0.628624439239502
8124,0.6095175743103027
8125,0.5943098068237305
8126,0.5832614898681641
8127,0.5752027034759521
8128,0.5742928981781006
8129,0.5744228363037109
8130,0.5735130310058594
8131,0.5696136951446533
8132,0.56038498878479
8133,0.5512864589691162
8134,0.5284099578857422
8135,0.5159320831298828
8136,0.5029339790344238
8137,0.4851267337799072
8138,0.46887922286987305
8139,0.4577009677886963
8140,0.45133209228515625
8141,0.44457292556762695
8142,0.4398937225341797
8143,0.45380163192749023
8144,0.49266552925109863
8145,0.5382885932922363
8146,0.5380284786224365
8147,0.5362088680267334
8148,0.5280201435089111
8149,0.5304896831512451
8150,0.5281500816345215
8151,0.5203514099121094
8152,0.5194413661956787
8153,0.4957849979400635
8154,0.4695291519165039
8155,0.4356043338775635
8156,0.403759241104126
8157,0.3751637935638428
8158,0.34773826599121094
8159,0.3278512954711914
8160,0.3105635643005371
8161,0.29990530014038086
8162,0.2902870178222656
8163,0.2789788246154785
8164,0.27559900283813477
8165,0.28729724884033203
8166,0.32421159744262695
8167,0.4088284969329834
8168,0.5640244483947754
8169,0.8092966079711914
8170,1.1517934799194336
8171,1.3779582977294922
8172,1.3836774826049805
8173,1.3879668712615967
8174,1.3653502464294434
8175,1.3544321060180664
8176,1.3611910343170166
8177,1.3630106449127197
8178,1.3631408214569092
8179,1.3017902374267578
8180,1.2373201847076416
8181,1.1996259689331055
8182,1.161801815032959
8183,1.1546530723571777
8184,1.1415250301361084
8185,1.1387953758239746
8186,1.1322965621948242
8187,1.101621150970459
8188,1.046769618988037
8189,0.985159158706665
8190,0.9317376613616943
8191,0.8880643844604492
8192,0.8511500358581543
8193,0.8204748630523682
8194,0.7926590442657471
8195,0.7714724540710449
8196,0.7544450759887695
8197,0.7388474941253662
8198,0.7274091243743896
8199,0.715191125869751
8200,0.7027130126953125
8201,0.690234899520874
8202,0.6784067153930664
8203,0.6664485931396484
8204,0.655010461807251
8205,0.6443521976470947
8206,0.6352534294128418
8207,0.626154899597168
8208,0.6147167682647705
8209,0.6040582656860352
8210,0.5935299396514893
8211,0.5819616317749023
8212,0.570913553237915
8213,0.5588252544403076
8214,0.5454373359680176
8215,0.5319194793701172
8216,0.5213911533355713
8217,0.5112526416778564
8218,0.4978647232055664
8219,0.48538661003112793
8220,0.4725186824798584
8221,0.4606904983520508
8222,0.45055222511291504
8223,0.4388539791107178
8224,0.4349544048309326
8225,0.4374241828918457
8226,0.4476926326751709
8227,0.47641801834106445
8228,0.5359489917755127
8229,0.6352534294128418
8230,0.7523653507232666
8231,0.8625881671905518
8232,1.0189540386199951
8233,1.2442090511322021
8234,1.4543864727020264
8235,1.5899555683135986
8236,1.6536457538604736
8237,1.6913399696350098
8238,1.7399523258209229
8239,1.7862250804901123
8240,1.77803635597229
8241,1.7458014488220215
8242,1.6901700496673584
8243,1.6411676406860352
8244,1.6064629554748535
8245,1.6923797130584717
8246,1.6554653644561768
8247,1.633758783340454
8248,1.635838508605957
8249,1.6380481719970703
8250,1.7121367454528809
8251,1.7678980827331543
8252,1.8070218563079834
8253,1.8426363468170166
8254,1.820539951324463
8255,1.7951936721801758
8256,1.7749168872833252
8257,1.7690677642822266
8258,1.7693278789520264
8259,1.7675080299377441
8260,1.7629587650299072
8261,1.7426819801330566
8262,1.7088871002197266
8263,1.6744425296783447
8264,1.67106294631958
8265,1.6714529991149902
8266,1.6662538051605225
8267,1.6709330081939697
8268,1.6823711395263672
8269,1.6821112632751465
8270,1.6806814670562744
8271,1.6979687213897705
8272,1.7398223876953125
8273,1.8006529808044434
8274,1.8847498893737793
8275,1.9678070545196533
8276,2.037736177444458
8277,2.087648391723633
8278,2.087388515472412
8279,2.076470136642456
8280,2.0513839721679688
8281,2.0256481170654297
8282,2.0051112174987793
8283,2.0161595344543457
8284,1.995102882385254
8285,1.9771654605865479
8286,1.9563686847686768
8287,1.9276432991027832
8288,1.9003474712371826
8289,1.8685023784637451
8290,1.8193700313568115
8291,1.78505539894104
8292,1.7689378261566162
8293,1.7630887031555176
8294,1.7712774276733398
8295,1.7342331409454346
8296,1.68471097946167
8297,1.6466267108917236
8298,1.6110122203826904
8299,1.5776073932647705
8300,1.5461523532867432
8301,1.5146973133087158
8302,1.513397455215454
8303,1.504948616027832
8304,1.4811623096466064
8305,1.457766056060791
8306,1.51053786277771
8307,1.474663496017456
8308,1.4417784214019775
8309,1.4152626991271973
8310,1.390566349029541
8311,1.3632707595825195
8312,1.3405241966247559
8313,1.332465410232544
8314,1.3176476955413818
8315,1.3341550827026367
8316,1.376138687133789
8317,1.5148272514343262
8318,1.5315945148468018
8319,1.5469322204589844
8320,1.5811169147491455
8321,1.6535158157348633
8322,1.71785569190979
8323,1.7684178352355957
8324,1.7996129989624023
8325,1.8066320419311523
8326,1.7658183574676514
8327,1.6856207847595215
8328,1.5998339653015137
8329,1.5353639125823975
8330,1.483112096786499
8331,1.4390490055084229
8332,1.4202017784118652
8333,1.4174723625183105
8334,1.4147427082061768
8335,1.462705373764038
8336,1.4760932922363281
8337,1.4884412288665771
8338,1.4628353118896484
8339,1.4520468711853027
8340,1.4510071277618408
8341,1.465824842453003
8342,1.4863615036010742
8343,1.4922106266021729
8344,1.4803824424743652
8345,1.4828522205352783
8346,1.4720637798309326
8347,1.4701142311096191
8348,1.4698541164398193
8349,1.4668645858764648
8350,1.4498372077941895
8351,1.4306001663208008
8352,1.4104533195495605
8353,1.3977153301239014
8354,1.392646074295044
8355,1.386277198791504
8356,1.373669147491455
8357,1.3522224426269531
8358,1.3292160034179688
8359,1.3089392185211182
8360,1.2900919914245605
8361,1.2696852684020996
8362,1.2531776428222656
8363,1.2377102375030518
8364,1.2267918586730957
8365,1.2173032760620117
8366,1.2197728157043457
8367,1.208204746246338
8368,1.1997559070587158
8369,1.1905274391174316
8370,1.1806490421295166
8371,1.1670010089874268
8372,1.1490638256072998
8373,1.1293070316314697
8374,1.1124095916748047
8375,1.0974619388580322
8376,1.081864356994629
8377,1.0656168460845947
8378,1.1273572444915771
8379,1.1079902648925781
8380,1.0895330905914307
8381,1.0697760581970215
8382,1.048459529876709
8383,1.0266227722167969
8384,1.0042662620544434
8385,0.9822998046875
8386,0.9669620990753174
8387,0.9663121700286865
8388,0.9821696281433105
8389,1.0336418151855469
8390,1.0563881397247314
8391,1.0712058544158936
8392,1.0754952430725098
8393,1.06886625289917
8394,1.0589878559112549
8395,1.0635371208190918
8396,1.0884933471679688
8397,1.1148791313171387
8398,1.1173489093780518
8399,1.1308667659759521
8400,1.1050007343292236
8401,1.056908130645752
8402,0.9993271827697754
8403,0.9456453323364258
8404,0.909121036529541
8405,0.8879344463348389
8406,0.9050917625427246
8407,0.9160099029541016
8408,0.9162700176239014
8409,0.9097709655761719
8410,0.8866345882415771
8411,0.8829951286315918
8412,0.9176998138427734
8413,1.0058259963989258
8414,1.1186485290527344
8415,1.2336807250976562
8416,1.3221969604492188
8417,1.3506627082824707
8418,1.3597612380981445
8419,1.3780884742736816
8420,1.4083735942840576
8421,1.4339797496795654
8422,1.370809555053711
8423,1.3037400245666504
8424,1.2512280941009521
8425,1.2058651447296143
8426,1.1562128067016602
8427,1.0894031524658203
8428,1.0168743133544922
8429,0.9468152523040771
8430,0.8842949867248535
8431,0.8298332691192627
8432,0.7869400978088379
8433,0.7548348903656006
8434,0.7220799922943115
8435,0.6953041553497314
8436,0.6756772994995117
8437,0.6654088497161865
8438,0.6646289825439453
8439,0.6742475032806396
8440,0.7001135349273682
8441,0.7409272193908691
8442,0.7831704616546631
8443,0.8038372993469238
8444,0.790839433670044
8445,0.7601640224456787
8446,0.732088565826416
8447,0.7086920738220215
8448,0.6920547485351562
8449,0.677886962890625
8450,0.6387629508972168
8451,0.628624439239502
8452,0.622645378112793
8453,0.6179661750793457
8454,0.6248550415039062
8455,0.655010461807251
8456,0.7028429508209229
8457,0.7674429416656494
8458,0.817615270614624
8459,0.8645379543304443
8460,0.8948233127593994
8461,0.8871543407440186
8462,0.8486804962158203
8463,0.8332128524780273
8464,0.8092966079711914
8465,0.7955186367034912
8466,0.7897994518280029
8467,0.7842104434967041
8468,0.7779712677001953
8469,0.7751119136810303
8470,0.7511954307556152
8471,0.7388474941253662
8472,0.731048583984375
8473,0.7207801342010498
8474,0.7255895137786865
8475,0.7209103107452393
8476,0.7007632255554199
8477,0.6722977161407471
8478,0.6422724723815918
8479,0.6169264316558838
8480,0.6027584075927734
8481,0.602238655090332
8482,0.613156795501709
8483,0.6303143501281738
8484,0.6472115516662598
8485,0.6603395938873291
8486,0.6742475032806396
8487,0.6889352798461914
8488,0.7196104526519775
8489,0.7437865734100342
8490,0.750415563583374
8491,0.7506756782531738
8492,0.7541849613189697
8493,0.7631535530090332
8494,0.760944128036499
8495,0.7518453598022461
8496,0.7409272193908691
8497,0.7287089824676514
8498,0.7238998413085938
8499,0.7302687168121338
8500,0.7441766262054443
8501,0.7565248012542725
8502,0.7705624103546143
8503,0.7934389114379883
8504,0.8034474849700928
8505,0.7942187786102295
8506,0.7779712677001953
8507,0.7613339424133301
8508,0.7433967590332031
8509,0.7326083183288574
8510,0.722599983215332
8511,0.7188305854797363
8512,0.7148010730743408
8513,0.6985535621643066
8514,0.6759371757507324
8515,0.6546204090118408
8516,0.6391527652740479
8517,0.6295344829559326
8518,0.6148467063903809
8519,0.608217716217041
8520,0.5980792045593262
8521,0.5830016136169434
8522,0.5728631019592285
8523,0.5761127471923828
8524,0.6001589298248291
8525,0.6561801433563232
8526,0.7562646865844727
8527,0.9065215587615967
8528,1.0853736400604248
8529,1.2136638164520264
8530,1.2316009998321533
8531,1.1911773681640625
8532,1.1790893077850342
8533,1.2176933288574219
8534,1.2583768367767334
8535,1.2730646133422852
8536,1.286712646484375
8537,1.2911319732666016
8538,1.3259663581848145
8539,1.393686056137085
8540,1.413053035736084
8541,1.3947257995605469
8542,1.3024401664733887
8543,1.2083346843719482
8544,1.1225481033325195
8545,1.05586838722229
8546,1.0288324356079102
8547,0.9833395481109619
8548,0.9410960674285889
8549,0.8900139331817627
8550,0.846470832824707
8551,0.8408815860748291
8552,0.8571290969848633
8553,0.8664877414703369
8554,0.8388018608093262
8555,0.802147626876831
8556,0.7600340843200684
8557,0.7342982292175293
8558,0.7510654926300049
8559,0.7267591953277588
8560,0.6960840225219727
8561,0.6612493991851807
8562,0.6307041645050049
8563,0.6088676452636719
8564,0.5900204181671143
8565,0.5805320739746094
8566,0.5969095230102539
8567,0.6307041645050049
8568,0.695824146270752
8569,0.8120260238647461
8570,0.918999433517456
8571,1.0094654560089111
8572,1.087843418121338
8573,1.1156589984893799
8574,1.19624662399292
8575,1.330385684967041
8576,1.4954602718353271
8577,1.6505262851715088
8578,1.7299439907073975
8579,2.002251625061035
8580,2.2997756004333496
8581,2.2866475582122803
8582,2.1804540157318115
8583,2.1931920051574707
8584,2.1769447326660156
8585,2.1469192504882812
8586,2.1266424655914307
8587,2.128852128982544
8588,2.1402902603149414
8589,2.151078701019287
8590,1.9813249111175537
8591,1.8773410320281982
8592,1.8448460102081299
8593,1.9046368598937988
8594,2.0210988521575928
8595,2.2187981605529785
8596,2.243234395980835
8597,2.209049701690674
8598,2.129241943359375
8599,2.0325369834899902
8600,1.9516894817352295
8601,1.8921587467193604
8602,1.7754368782043457
8603,1.6654739379882812
8604,1.5839765071868896
8605,1.5444626808166504
8606,1.5817668437957764
8607,1.639347791671753
8608,1.7179856300354004
8609,1.7897346019744873
8610,1.822359561920166
8611,1.8113112449645996
8612,1.762568712234497
8613,1.6977088451385498
8614,1.5690288543701172
8615,1.4669945240020752
8616,1.3934259414672852
8617,1.3367547988891602
8618,1.3753588199615479
8619,1.3411741256713867
8620,1.30997896194458
8621,1.2789137363433838
8622,1.2517480850219727
8623,1.2322509288787842
8624,1.2199029922485352
8625,1.2123639583587646
8626,1.2072949409484863
8627,1.2072949409484863
8628,1.2093744277954102
8629,1.3091990947723389
8630,1.3470232486724854
8631,1.3500127792358398
8632,1.346893310546875
8633,1.3397443294525146
8634,1.3316855430603027
8635,1.3171279430389404
8636,1.2988007068634033
8637,1.2799534797668457
8638,1.2526578903198242
8639,1.2221126556396484
8640,0.8640520572662354
8641,0.822364091873169
8642,0.7878460884094238
8643,0.7625465393066406
8644,0.7438023090362549
8645,0.7294623851776123
8646,0.719527006149292
8647,0.7136886119842529
8648,0.7086696624755859
8649,0.7038555145263672
8650,0.6856234073638916
8651,0.66851806640625
8652,0.6503884792327881
8653,0.6324636936187744
8654,0.6135144233703613
8655,0.5965116024017334
8656,0.5836057662963867
8657,0.5801231861114502
8658,0.591594934463501
8659,0.6199674606323242
8660,0.6592996120452881
8661,0.6872622966766357
8662,0.6896181106567383
8663,0.713381290435791
8664,0.7868218421936035
8665,0.9277617931365967
8666,1.0719797611236572
8667,1.253993272781372
8668,1.3573424816131592
8669,1.407839298248291
8670,1.4983851909637451
8671,1.5606610774993896
8672,1.6454709768295288
8673,1.7721736431121826
8674,1.8802345991134644
8675,1.9512168169021606
8676,1.9346235990524292
8677,1.8780837059020996
8678,1.8020825386047363
8679,1.751176118850708
8680,1.7490251064300537
8681,1.7920446395874023
8682,1.8725526332855225
8683,1.963508129119873
8684,2.200934886932373
8685,2.2111778259277344
8686,2.130465030670166
8687,2.024554967880249
8688,1.9539823532104492
8689,1.9048172235488892
8690,1.8747035264968872
8691,1.8646656274795532
8692,1.8662021160125732
8693,1.8751132488250732
8694,1.8844342231750488
8695,1.8720405101776123
8696,1.833527684211731
8697,1.7841577529907227
8698,1.7628527879714966
8699,1.9467101097106934
8700,1.8317865133285522
8701,1.7240327596664429
8702,1.6228344440460205
8703,1.525733232498169
8704,1.4325242042541504
8705,1.3458707332611084
8706,1.26515793800354
8707,1.1887469291687012
8708,1.11663818359375
8709,1.084578275680542
8710,1.0184102058410645
8711,0.9599242210388184
8712,0.9050230979919434
8713,0.8557553291320801
8714,0.8104825019836426
8715,0.7693066596984863
8716,0.7326376438140869
8717,0.7003729343414307
8718,0.6725127696990967
8719,0.6474180221557617
8720,0.624474287033081
8721,0.6040911674499512
8722,0.5795085430145264
8723,0.5686511993408203
8724,0.5551309585571289
8725,0.5426347255706787
8726,0.5307531356811523
8727,0.5197935104370117
8728,0.5094482898712158
8729,0.49828362464904785
8730,0.48722147941589355
8731,0.475954532623291
8732,0.46448254585266113
8733,0.45342040061950684
8734,0.4346761703491211
8735,0.4250481128692627
8736,0.4194145202636719
8737,0.4142930507659912
8738,0.40845489501953125
8739,0.4010798931121826
8740,0.3915543556213379
8741,0.3826429843902588
8742,0.37311720848083496
8743,0.36359167098999023
8744,0.3537585735321045
8745,0.34361815452575684
8746,0.3192405700683594
8747,0.31186580657958984
8748,0.30469584465026855
8749,0.29619431495666504
8750,0.28861474990844727
8751,0.2807278633117676
8752,0.2757089138031006
8753,0.27796220779418945
8754,0.28543949127197266
8755,0.2899463176727295
8756,0.2941458225250244
8757,0.3034665584564209
8758,0.31329965591430664
8759,0.3273322582244873
8760,0.340238094329834
8761,0.3904275894165039
8762,0.4657118320465088
8763,0.5333137512207031
8764,0.5934386253356934
8765,0.6564316749572754
8766,0.6987340450286865
8767,0.7002706527709961
8768,0.6831650733947754
8769,0.6684155464172363
8770,0.6663670539855957
8771,0.6604263782501221
8772,0.6533586978912354
8773,0.6301076412200928
8774,0.5990722179412842
8775,0.5730557441711426
8776,0.5624032020568848
8777,0.5793037414550781
8778,0.6328732967376709
8779,0.7231118679046631
8780,0.8299436569213867
8781,1.0921578407287598
8782,1.233405351638794
8783,1.3778281211853027
8784,1.5245041847229004
8785,1.6538699865341187
8786,1.7501517534255981
8787,1.8235923051834106
8788,1.8751132488250732
8789,1.9075827598571777
8790,1.923971176147461
8791,1.9255075454711914
8792,1.9106556177139282
8793,1.8844342231750488
8794,1.8432583808898926
8795,1.800750970840454
8796,1.7664377689361572
8797,1.7330464124679565
8798,1.6965821981430054
8799,1.6585816144943237
8800,1.6122844219207764
8801,1.5650653839111328
8802,1.516822099685669
8803,1.4657108783721924
8804,1.4155213832855225
8805,1.382232427597046
8806,1.3436172008514404
8807,1.3138108253479004
8808,1.293018102645874
8809,1.2722253799438477
8810,1.2477452754974365
8811,1.224186897277832
8812,1.2007310390472412
8813,1.1708221435546875
8814,1.136406660079956
8815,1.1011714935302734
8816,1.0674729347229004
8817,1.0375640392303467
8818,1.0063238143920898
8819,1.0401248931884766
8820,1.0086796283721924
8821,0.9727275371551514
8822,0.9421017169952393
8823,0.9196701049804688
8824,0.8936536312103271
8825,0.8595452308654785
8826,0.8207252025604248
8827,0.7828271389007568
8828,0.7500503063201904
8829,0.7221901416778564
8830,0.7060065269470215
8831,0.7019093036651611
8832,0.7368371486663818
8833,0.7843635082244873
8834,0.8367040157318115
8835,0.8701977729797363
8836,0.885869026184082
8837,0.9007210731506348
8838,0.9061496257781982
8839,0.8987748622894287
8840,0.8868932723999023
8841,0.86722731590271
8842,0.9379022121429443
8843,0.9003112316131592
8844,0.8696856498718262
8845,0.8419277667999268
8846,0.8194961547851562
8847,0.8086388111114502
8848,0.8055660724639893
8849,0.8106873035430908
8850,0.8138625621795654
8851,0.8147845268249512
8852,0.8198034763336182
8853,0.8370110988616943
8854,0.8565747737884521
8855,0.8687636852264404
8856,0.8756263256072998
8857,0.8806452751159668
8858,0.8883273601531982
8859,0.8974432945251465
8860,0.9049205780029297
8861,0.9064569473266602
8862,0.8978531360626221
8863,0.8820793628692627
8864,0.8670225143432617
8865,0.8557553291320801
8866,0.8376257419586182
8867,0.8346552848815918
8868,0.8288168907165527
8869,0.8211350440979004
8870,0.8122236728668213
8871,0.8015713691711426
8872,0.7892799377441406
8873,0.7776033878326416
8874,0.7695114612579346
8875,0.7583467960357666
8876,0.7441093921661377
8877,0.7291550636291504
8878,0.7127666473388672
8879,0.6967880725860596
8880,0.6861355304718018
8881,0.6734344959259033
8882,0.6590948104858398
8883,0.6431159973144531
8884,0.6279568672180176
8885,0.6135144233703613
8886,0.5999941825866699
8887,0.5894441604614258
8888,0.5736701488494873
8889,0.5582036972045898
8890,0.545912504196167
8891,0.5438637733459473
8892,0.5438637733459473
8893,0.5657832622528076
8894,0.6239621639251709
8895,0.702216625213623
8896,0.754352331161499
8897,0.7737109661102295
8898,0.8019809722900391
8899,0.8446931838989258
8900,0.9146511554718018
8901,1.0484213829040527
8902,1.1694905757904053
8903,1.2984468936920166
8904,1.3941140174865723
8905,1.461613655090332
8906,1.5180511474609375
8907,1.5746935606002808
8908,1.640964150428772
8909,1.7136876583099365
8910,1.7978830337524414
8911,1.8870972394943237
8912,1.9799989461898804
8913,2.0230183601379395
8914,1.8530913591384888
8915,1.7836456298828125
8916,1.875727891921997
8917,1.9730339050292969
8918,2.067984104156494
8919,2.133742570877075
8920,2.2060563564300537
8921,2.3031575679779053
8922,2.2423157691955566
8923,2.333373546600342
8924,2.407531261444092
8925,2.4298601150512695
8926,2.198476791381836
8927,2.033158779144287
8928,1.9585915803909302
8929,1.9283756017684937
8930,1.923663854598999
8931,1.9241759777069092
8932,1.9330872297286987
8933,1.9502949714660645
8934,1.9676052331924438
8935,1.9779504537582397
8936,1.9708828926086426
8937,1.8743963241577148
8938,1.8467408418655396
8939,1.835064172744751
8940,1.8670215606689453
8941,1.9234590530395508
8942,1.9914708137512207
8943,2.0511860847473145
8944,2.094512939453125
8945,2.106496810913086
8946,2.08089017868042
8947,2.065730571746826
8948,1.9748775959014893
8949,1.8936526775360107
8950,1.779446005821228
8951,1.6772234439849854
8952,1.5836048126220703
8953,1.501457929611206
8954,1.4511661529541016
8955,1.4311928749084473
8956,1.4375431537628174
8957,1.458848237991333
8958,1.4621257781982422
8959,1.42258882522583
8960,1.3754723072052002
8961,1.3388032913208008
8962,1.2658748626708984
8963,1.2680258750915527
8964,1.2744786739349365
8965,1.2798049449920654
8966,1.279395341873169
8967,1.2641336917877197
8968,1.2366831302642822
8969,1.2106664180755615
8970,1.1918199062347412
8971,1.1737926006317139
8972,1.1769678592681885
8973,1.1968388557434082
8974,1.1555604934692383
8975,1.3034658432006836
8976,1.2281816005706787
8977,1.1639595031738281
8978,1.1006593704223633
8979,1.0438122749328613
8980,0.9949543476104736
8981,0.945789098739624
8982,0.9005162715911865
8983,0.8657932281494141
8984,0.8415179252624512
8985,0.8260514736175537
8986,0.8144772052764893
8987,0.8110971450805664
8988,0.8129408359527588
8989,0.8163208961486816
8990,0.81703782081604
8991,0.8147845268249512
8992,0.8101751804351807
8993,0.8037223815917969
8994,0.8506340980529785
8995,0.8501219749450684
8996,0.843259334564209
8997,0.832094669342041
8998,0.8243100643157959
8999,0.8037223815917969
9000,0.7823150157928467
9001,0.7619318962097168
9002,0.7425730228424072
9003,0.7255702018737793
9004,0.7130739688873291
9005,0.7034459114074707
9006,0.6960709095001221
9007,0.6919739246368408
9008,0.6974024772644043
9009,0.6980171203613281
9010,0.6952517032623291
9011,0.6899254322052002
9012,0.6718981266021729
9013,0.6497738361358643
9014,0.6326684951782227
9015,0.619762659072876
9016,0.6167922019958496
9017,0.6262154579162598
9018,0.6483397483825684
9019,0.6706690788269043
9020,0.6886961460113525
9021,0.7158396244049072
9022,0.8211350440979004
9023,0.8109946250915527
9024,0.8349626064300537
9025,0.8842301368713379
9026,0.921001672744751
9027,0.9252011775970459
9028,0.915982723236084
9029,0.9063546657562256
9030,0.9028720855712891
9031,0.9191579818725586
9032,0.9513201713562012
9033,1.0114450454711914
9034,1.026092290878296
9035,1.08427095413208
9036,1.1917173862457275
9037,1.3036706447601318
9038,1.3771109580993652
9039,1.4150092601776123
9040,1.4253544807434082
9041,1.4184918403625488
9042,1.3962650299072266
9043,1.3696339130401611
9044,1.3453586101531982
9045,1.325078010559082
9046,1.3052070140838623
9047,1.281034231185913
9048,1.2494864463806152
9049,1.2116906642913818
9050,1.1687736511230469
9051,1.1239104270935059
9052,1.0821199417114258
9053,1.0443243980407715
9054,1.0114450454711914
9055,0.9843018054962158
9056,0.9633042812347412
9057,0.9484522342681885
9058,0.9813313484191895
9059,0.9632017612457275
9060,0.948861837387085
9061,0.9389264583587646
9062,0.9344196319580078
9063,0.9356489181518555
9064,0.9376974105834961
9065,0.9388241767883301
9066,0.927966833114624
9067,0.9125001430511475
9068,0.894780158996582
9069,0.8770604133605957
9070,1.024965524673462
9071,0.9981296062469482
9072,0.9711911678314209
9073,0.9440479278564453
9074,0.9157779216766357
9075,0.8875079154968262
9076,0.8604669570922852
9077,0.8349626064300537
9078,0.8108921051025391
9079,0.7887678146362305
9080,0.7672581672668457
9081,0.7467725276947021
9082,0.7371444702148438
9083,0.7199366092681885
9084,0.7028312683105469
9085,0.6869549751281738
9086,0.6713860034942627
9087,0.6587874889373779
9088,0.6457791328430176
9089,0.7129714488983154
9090,0.6919739246368408
