,Jan
1170,0.5397176742553711
1171,0.5836832523345947
1172,0.606848955154419
1173,0.620847225189209
1174,0.606848955154419
1175,0.5948226451873779
1176,0.5959069728851318
1177,0.6277475357055664
1178,0.659883975982666
1179,0.6739804744720459
1180,0.686598539352417
1181,0.6866970062255859
1182,0.6825568675994873
1183,0.6903445720672607
1184,0.7159748077392578
1185,0.7594475746154785
1186,0.7734456062316895
1187,0.7900066375732422
1188,0.7864577770233154
1189,0.791978120803833
1190,0.7839934825897217
1191,0.7994701862335205
1192,0.8289449214935303
1193,0.8620669841766357
1194,0.8890774250030518
1195,0.9405350685119629
1196,1.030930757522583
1197,1.1417322158813477
1198,1.2085680961608887
1199,1.3041884899139404
1200,1.3900498151779175
1201,1.4498865604400635
1202,1.4919792413711548
1203,1.5153422355651855
1204,1.5228341817855835
1205,1.5291430950164795
1206,1.5321004390716553
1207,1.536930799484253
1208,1.5800093412399292
1209,1.689332127571106
1210,1.7574493885040283
1211,1.8647019863128662
1212,1.9507604837417603
1213,1.9957119226455688
1214,2.024989604949951
1215,2.029228448867798
1216,2.003401041030884
1217,1.9547035694122314
1218,1.8933881521224976
1219,1.828425407409668
1220,1.7626739740371704
1221,1.6935709714889526
1222,1.6026822328567505
1223,1.5237213373184204
1224,1.4581670761108398
1225,1.3997104167938232
1226,1.3435211181640625
1227,1.3082301616668701
1228,1.242873191833496
1229,1.1784031391143799
1230,1.1172850131988525
1231,1.0627715587615967
1232,1.01841139793396
1233,0.9840078353881836
1234,0.9533500671386719
1235,0.925551176071167
1236,0.9020895957946777
1237,0.8832612037658691
1238,0.8864157199859619
1239,0.8693618774414062
1240,0.8610813617706299
1241,0.8662073612213135
1242,0.8938090801239014
1243,0.9395492076873779
1244,0.9836134910583496
1245,1.0106236934661865
1246,1.0607998371124268
1247,1.0891902446746826
1248,1.1006252765655518
1249,1.098555326461792
1250,1.11008882522583
1251,1.097076654434204
1252,1.097273826599121
1253,1.1071314811706543
1254,1.138282060623169
1255,1.1925983428955078
1256,1.2546038627624512
1257,1.2982738018035889
1258,1.2750096321105957
1259,1.2510550022125244
1260,1.231733798980713
1261,1.2095539569854736
1262,1.2649545669555664
1263,1.1798818111419678
1264,1.0788397789001465
1265,0.9699110984802246
1266,0.885430097579956
1267,0.8341696262359619
1268,0.7973999977111816
1269,0.7534341812133789
1270,0.7224807739257812
1271,0.700300931930542
1272,0.6885700225830078
1273,0.6828525066375732
1274,0.699315071105957
1275,0.7503783702850342
